,theta,phi,dtheta,dphi,position_x,position_y,position_z,timestep
1174,1.0,1.0,1.0,1.0,-0.411028,-0.018071,-0.505547,15.916667
1175,1.0,1.0,1.0,1.0,-0.41766,-0.018747,-0.500305,15.925
1176,1.0,1.0,1.0,1.0,-0.423775,-0.019340000000000003,-0.49526799999999993,15.933333
1177,1.0,1.0,1.0,1.0,-0.429576,-0.019934,-0.4903479999999999,15.941667
1178,1.0,1.0,1.0,1.0,-0.434977,-0.020607,-0.4856449999999999,15.95
1179,1.0,1.0,1.0,1.0,-0.439982,-0.021159999999999998,-0.48122699999999996,15.958333
1180,1.0,1.0,1.0,1.0,-0.444684,-0.021776999999999998,-0.47710600000000003,15.966667
1181,1.0,1.0,1.0,1.0,-0.44887,-0.022232,-0.473282,15.975
1182,1.0,1.0,1.0,1.0,-0.452619,-0.022844,-0.46948999999999996,15.983333
1183,1.0,1.0,1.0,1.0,-0.456099,-0.023171,-0.46633899999999995,15.991667
1184,1.0,1.0,1.0,1.0,-0.459206,-0.023631,-0.463276,16.0
1185,1.0,1.0,1.0,1.0,-0.461957,-0.024114,-0.460596,16.008333
1186,1.0,1.0,1.0,1.0,-0.464219,-0.024463,-0.45825799999999994,16.016667
1187,1.0,1.0,1.0,1.0,-0.466278,-0.024812,-0.45626500000000003,16.025
1188,1.0,1.0,1.0,1.0,-0.467851,-0.025212000000000002,-0.454727,16.033333
1189,1.0,1.0,1.0,1.0,-0.469145,-0.025564,-0.453346,16.041667
1190,1.0,1.0,1.0,1.0,-0.470046,-0.025837000000000002,-0.45240100000000005,16.05
1191,1.0,1.0,1.0,1.0,-0.470787,-0.026255,-0.45176000000000005,16.058333
1192,1.0,1.0,1.0,1.0,-0.470939,-0.026461,-0.45151699999999995,16.066667
1193,1.0,1.0,1.0,1.0,-0.470797,-0.026703,-0.45164899999999997,16.075
1194,1.0,1.0,1.0,1.0,-0.470304,-0.026973999999999998,-0.452114,16.083333
1195,1.0,1.0,1.0,1.0,-0.469487,-0.027202999999999998,-0.45299200000000006,16.091667
1196,1.0,1.0,1.0,1.0,-0.46822,-0.027169,-0.4540890000000001,16.1
1197,1.0,1.0,1.0,1.0,-0.466745,-0.027434,-0.45568700000000006,16.108333
1198,1.0,1.0,1.0,1.0,-0.464903,-0.027616,-0.457496,16.116667
1199,1.0,1.0,1.0,1.0,-0.462608,-0.027717,-0.4596239999999999,16.125
1200,1.0,1.0,1.0,1.0,-0.459946,-0.027782,-0.462187,16.133333
