Frame,Time,Top_X,Top_Y,Top_Z,Pendulum_X,Pendulum_Y,Pendulum_Z
11732,97.766667,-0.002658,1.021282,0.024837,-0.040206,0.379506,0.030866
11733,97.775,-0.002649,1.021287,0.024834,-0.034397,0.380844,0.031035
11734,97.783333,-0.002645,1.021276,0.024832,-0.025163,0.374423,0.030045
11735,97.791667,-0.002641,1.021281,0.024833,-0.017728,0.374215,0.030211
11736,97.8,-0.00263,1.021283,0.024835,-0.010898,0.378479,0.031954
11737,97.808333,-0.002666,1.021313,0.024774,-0.005332,0.380912,0.032257
11738,97.816667,-0.002618,1.021284,0.024833,0.003886,0.379196,0.032728
11739,97.825,-0.002605,1.021286,0.024826,0.011648,0.374757,0.03138
11740,97.833333,-0.00264,1.021308,0.024768,0.018387,0.379518,0.033214
11741,97.841667,-0.0026,1.021283,0.024822,0.026197,0.375442,0.031742
11742,97.85,-0.002591,1.021284,0.024819,0.031105,0.382171,0.033791
11743,97.858333,-0.002584,1.021288,0.024823,0.040499,0.376611,0.032292
11744,97.866667,-0.002564,1.021288,0.024814,0.047025,0.381357,0.034317
11745,97.875,-0.002553,1.021289,0.02482,0.054068,0.382214,0.034668
11746,97.883333,-0.002553,1.021287,0.024815,0.059177,0.384859,0.034823
11747,97.891667,-0.002545,1.021288,0.024812,0.06577,0.385556,0.03505
11748,97.9,-0.002536,1.02129,0.024807,0.072447,0.386561,0.035326
11749,97.908333,-0.002531,1.021293,0.024809,0.080858,0.385471,0.035464
11750,97.916667,-0.002521,1.02131,0.024808,0.087417,0.386534,0.035743
11751,97.925,-0.002513,1.021303,0.024806,0.093837,0.387704,0.036063
11752,97.933333,-0.002508,1.021301,0.024803,0.101018,0.387292,0.035657
11753,97.941667,-0.002513,1.0213,0.024805,0.103879,0.391887,0.036519
11754,97.95,-0.002382,1.021281,0.02489,0.113108,0.389516,0.036146
11755,97.958333,-0.002495,1.021308,0.024801,0.117811,0.391903,0.036871
11756,97.966667,-0.002481,1.021306,0.024794,0.124576,0.391769,0.036396
11757,97.975,-0.002478,1.021311,0.024796,0.129871,0.393155,0.036644
11758,97.983333,-0.002484,1.02131,0.024791,0.134144,0.395727,0.037397
11759,97.991667,-0.002477,1.021321,0.024791,0.140557,0.395456,0.036897
11760,98,-0.0024,1.021335,0.024864,0.145499,0.396675,0.037132
11761,98.008333,-0.002394,1.021335,0.024862,0.149262,0.399121,0.037876
11762,98.016667,-0.002452,1.021327,0.024788,0.153851,0.400512,0.038041
11763,98.025,-0.002446,1.021328,0.024783,0.1592,0.400496,0.037499
11764,98.033333,-0.002442,1.021324,0.024787,0.163342,0.401529,0.03752
11765,98.041667,-0.002446,1.021327,0.024781,0.166366,0.403764,0.038234
11766,98.05,-0.002371,1.021351,0.024855,0.170369,0.404812,0.038464
11767,98.058333,-0.002364,1.021346,0.024851,0.174904,0.404697,0.037954
11768,98.066667,-0.002366,1.021348,0.024854,0.1784,0.405812,0.037939
11769,98.075,-0.002365,1.021355,0.024851,0.180586,0.408134,0.038709
11770,98.083333,-0.00235,1.021355,0.024852,0.184635,0.407902,0.038072
11771,98.091667,-0.002386,1.021377,0.02479,0.187495,0.408824,0.03824
11772,98.1,-0.002387,1.021379,0.024793,0.190042,0.409556,0.038215
11773,98.108333,-0.002345,1.021359,0.024847,0.192454,0.410361,0.03815
11774,98.116667,-0.002422,1.021345,0.024777,0.194281,0.408644,0.036569
11775,98.125,-0.002341,1.021361,0.024841,0.196528,0.411746,0.038208
11776,98.133333,-0.002346,1.021368,0.024848,0.197486,0.409531,0.036479
11777,98.141667,-0.002336,1.021368,0.024845,0.199667,0.412676,0.038215
11778,98.15,-0.002338,1.021362,0.024843,0.200939,0.413431,0.03834
11779,98.158333,-0.002459,1.021373,0.024713,0.202052,0.413485,0.03825
11780,98.166667,-0.002334,1.021372,0.024845,0.202978,0.414051,0.038342
11781,98.175,-0.002342,1.021366,0.024839,0.203632,0.413968,0.038197
11782,98.183333,-0.002336,1.021371,0.024847,0.204053,0.414322,0.038244
11783,98.191667,-0.002372,1.021395,0.024788,0.20413,0.414409,0.038179
11784,98.2,-0.002403,1.021356,0.024775,0.204111,0.414388,0.038147
11785,98.208333,-0.002332,1.021363,0.024843,0.203815,0.414195,0.038039
11786,98.216667,-0.002336,1.021365,0.024847,0.203374,0.414029,0.037945
11787,98.225,-0.002336,1.021376,0.024847,0.202537,0.413679,0.037766
11788,98.233333,-0.002338,1.021366,0.024843,0.201584,0.413527,0.03773
11789,98.241667,-0.002331,1.021371,0.024845,0.199221,0.41026,0.036026
11790,98.25,-0.002331,1.021372,0.024843,0.198134,0.409663,0.035979
11791,98.258333,-0.002335,1.021369,0.024849,0.197359,0.411913,0.037331
11792,98.266667,-0.002341,1.021367,0.024848,0.195489,0.411441,0.03746
11793,98.275,-0.002334,1.021369,0.024851,0.193495,0.410559,0.03714
11794,98.283333,-0.002341,1.021365,0.024847,0.191317,0.410095,0.037086
11795,98.291667,-0.002342,1.021361,0.024848,0.188815,0.409015,0.036723
11796,98.3,-0.002407,1.021343,0.02478,0.186058,0.408172,0.036689
11797,98.308333,-0.002343,1.021356,0.024849,0.183206,0.407353,0.036648
11798,98.316667,-0.002346,1.021356,0.024852,0.180039,0.406131,0.036442
11799,98.325,-0.002415,1.02134,0.024783,0.17672,0.40533,0.036239
11800,98.333333,-0.002357,1.021353,0.024856,0.173193,0.404248,0.036003
11801,98.341667,-0.00236,1.02135,0.024848,0.169423,0.403296,0.035787
11802,98.35,-0.002356,1.021354,0.024851,0.165491,0.402131,0.035844
11803,98.358333,-0.002433,1.021335,0.024779,0.161479,0.400716,0.035473
11804,98.366667,-0.002364,1.021342,0.024852,0.156161,0.400923,0.035957
11805,98.375,-0.002369,1.021344,0.024852,0.151658,0.399691,0.035788
11806,98.383333,-0.002383,1.021335,0.024852,0.148005,0.39734,0.034955
11807,98.391667,-0.002379,1.021338,0.024855,0.142214,0.397522,0.035512
11808,98.4,-0.00238,1.021337,0.024853,0.137029,0.396163,0.035192
11809,98.408333,-0.002465,1.02132,0.024788,0.131757,0.394906,0.034909
11810,98.416667,-0.002473,1.021317,0.024788,0.126402,0.393697,0.034619
11811,98.425,-0.002473,1.02131,0.02479,0.120851,0.392355,0.03434
11812,98.433333,-0.002479,1.021314,0.024791,0.112991,0.393749,0.034299
11813,98.441667,-0.002414,1.021325,0.024862,0.109381,0.390103,0.033827
11814,98.45,-0.002493,1.021311,0.024792,0.103306,0.389098,0.033592
11815,98.458333,-0.002498,1.021301,0.024794,0.097186,0.388014,0.033356
11816,98.466667,-0.002435,1.021321,0.024873,0.092061,0.385607,0.032388
11817,98.475,-0.002439,1.021312,0.024862,0.082367,0.388017,0.03284
11818,98.483333,-0.00252,1.021295,0.024801,0.078074,0.385244,0.032598
11819,98.491667,-0.002445,1.021308,0.024868,0.071465,0.38419,0.032312
11820,98.5,-0.002454,1.021309,0.024871,0.064798,0.383405,0.032024
11821,98.508333,-0.002532,1.02129,0.024804,0.057997,0.382633,0.031782
11822,98.516667,-0.002541,1.021283,0.02481,0.051694,0.377564,0.029443
11823,98.525,-0.002554,1.021282,0.024803,0.044179,0.381351,0.031246
11824,98.533333,-0.002555,1.021288,0.024809,0.037154,0.380524,0.030977
11825,98.541667,-0.002565,1.021278,0.024811,0.028218,0.38221,0.030623
11826,98.55,-0.002574,1.021288,0.024812,0.022855,0.379749,0.030327
11827,98.558333,-0.002579,1.021279,0.024814,0.015672,0.379332,0.030052
11828,98.566667,-0.002589,1.021279,0.024814,0.008431,0.379252,0.029704
11829,98.575,-0.002593,1.021286,0.024823,0.001621,0.374525,0.027592
11830,98.583333,-0.002603,1.021279,0.024822,-0.006047,0.379014,0.029148
11831,98.591667,-0.002612,1.021279,0.024818,-0.015023,0.380591,0.028786
11832,98.6,-0.002623,1.021278,0.024816,-0.020643,0.378946,0.028542
11833,98.608333,-0.002629,1.021281,0.024821,-0.027529,0.374337,0.026644
11834,98.616667,-0.002642,1.021287,0.024827,-0.034886,0.374613,0.026607
11835,98.625,-0.002655,1.021281,0.024827,-0.041186,0.377412,0.024672
11836,98.633333,-0.002653,1.021283,0.024822,-0.049276,0.375219,0.025919
11837,98.641667,-0.002664,1.021285,0.024832,-0.056475,0.375726,0.025659
11838,98.65,-0.002677,1.021279,0.024825,-0.063667,0.376344,0.02563
11839,98.658333,-0.002679,1.021285,0.024832,-0.072304,0.38318,0.026542
11840,98.666667,-0.002684,1.021282,0.024835,-0.07763,0.377476,0.024993
11841,98.675,-0.002689,1.021283,0.024828,-0.08453,0.377998,0.024961
11842,98.683333,-0.002693,1.021283,0.024827,-0.091404,0.378842,0.02474
11843,98.691667,-0.002702,1.021287,0.024832,-0.098093,0.379731,0.024455
11844,98.7,-0.002771,1.021271,0.024765,-0.104685,0.380561,0.024141
11845,98.708333,-0.002709,1.021291,0.024833,-0.111534,0.386384,0.025229
11846,98.716667,-0.002796,1.021264,0.02477,-0.117983,0.387405,0.025021
11847,98.725,-0.00272,1.021293,0.024832,-0.124067,0.383766,0.023578
11848,98.733333,-0.002845,1.021292,0.024711,-0.130413,0.385442,0.022839
11849,98.741667,-0.002807,1.021273,0.024774,-0.136461,0.386667,0.022633
11850,98.75,-0.002781,1.021321,0.024778,-0.141264,0.389452,0.023243
11851,98.758333,-0.002857,1.021299,0.024712,-0.147863,0.388297,0.022972
11852,98.766667,-0.002863,1.021296,0.024712,-0.152575,0.391908,0.022862
11853,98.775,-0.002823,1.021275,0.024776,-0.15899,0.391008,0.02246
11854,98.783333,-0.002869,1.021298,0.024716,-0.164458,0.392822,0.021786
11855,98.791667,-0.002879,1.021304,0.024717,-0.169333,0.393468,0.022332
11856,98.8,-0.002836,1.021279,0.024776,-0.174273,0.399425,0.023232
11857,98.808333,-0.00288,1.021303,0.024715,-0.179163,0.400555,0.022871
11858,98.816667,-0.002878,1.021305,0.024721,-0.183801,0.401732,0.02265
11859,98.825,-0.002886,1.021311,0.024716,-0.188019,0.398477,0.022031
11860,98.833333,-0.002894,1.021312,0.02472,-0.192267,0.404156,0.022553
11861,98.841667,-0.002891,1.021315,0.024712,-0.196288,0.405349,0.022415
11862,98.85,-0.002924,1.021336,0.024759,-0.201211,0.408237,0.02211
11863,98.858333,-0.002927,1.021343,0.024757,-0.203687,0.407499,0.022263
11864,98.866667,-0.002887,1.02132,0.024715,-0.207072,0.408667,0.022116
11865,98.875,-0.002927,1.021348,0.024756,-0.210309,0.409589,0.022043
11866,98.883333,-0.002935,1.021352,0.024757,-0.213219,0.410635,0.022036
11867,98.891667,-0.002935,1.021351,0.024759,-0.216037,0.41168,0.021941
11868,98.9,-0.002935,1.021347,0.024753,-0.218346,0.40673,0.022346
11869,98.908333,-0.0029,1.021325,0.024719,-0.220957,0.413292,0.021834
11870,98.916667,-0.002931,1.021345,0.024759,-0.224274,0.415696,0.021555
11871,98.925,-0.00294,1.021356,0.024763,-0.225036,0.414523,0.021813
11872,98.933333,-0.002937,1.021361,0.02476,-0.226745,0.415024,0.021809
11873,98.941667,-0.002938,1.021356,0.024764,-0.228199,0.411083,0.021296
11874,98.95,-0.002939,1.021359,0.024758,-0.229498,0.416369,0.021739
11875,98.958333,-0.002932,1.021358,0.024761,-0.230558,0.416583,0.021783
11876,98.966667,-0.00294,1.021354,0.024761,-0.231278,0.416816,0.021896
11877,98.975,-0.002938,1.021356,0.024759,-0.231894,0.4171,0.021935
11878,98.983333,-0.00294,1.021352,0.024759,-0.232423,0.417113,0.021804
11879,98.991667,-0.002945,1.021363,0.024761,-0.232566,0.417191,0.021863
11880,99,-0.00291,1.021335,0.024717,-0.232533,0.41718,0.021895
11881,99.008333,-0.002941,1.021354,0.024756,-0.232099,0.417007,0.02215
11882,99.016667,-0.002908,1.021332,0.024718,-0.231605,0.416856,0.022134
11883,99.025,-0.002939,1.021356,0.024757,-0.230985,0.412168,0.021623
11884,99.033333,-0.002944,1.021358,0.024752,-0.23117,0.418084,0.021983
11885,99.041667,-0.00294,1.021358,0.024754,-0.228892,0.416207,0.022238
11886,99.05,-0.002937,1.021351,0.024751,-0.227472,0.415321,0.022407
11887,99.058333,-0.002911,1.021326,0.024716,-0.225902,0.414869,0.02249
11888,99.066667,-0.00294,1.021352,0.024757,-0.224002,0.409704,0.021977
11889,99.075,-0.002894,1.021329,0.024816,-0.221979,0.41363,0.022882
11890,99.083333,-0.002934,1.021357,0.024756,-0.219766,0.412669,0.022955
11891,99.091667,-0.002932,1.021346,0.024746,-0.217271,0.412036,0.02314
11892,99.1,-0.002936,1.021342,0.024756,-0.214581,0.411337,0.02331
11893,99.108333,-0.002931,1.021354,0.024757,-0.211649,0.409954,0.023511
11894,99.116667,-0.002932,1.021343,0.024754,-0.208501,0.404407,0.022963
11895,99.125,-0.002931,1.021347,0.024757,-0.205274,0.403568,0.023103
11896,99.133333,-0.002857,1.021296,0.024776,-0.20174,0.402261,0.023168
11897,99.141667,-0.002892,1.02132,0.024725,-0.197149,0.403561,0.023319
11898,99.15,-0.00292,1.021342,0.024759,-0.194106,0.400068,0.023559
11899,99.158333,-0.002848,1.021287,0.024776,-0.190105,0.403308,0.024451
11900,99.166667,-0.00292,1.021343,0.024762,-0.185824,0.397875,0.024025
11901,99.175,-0.00292,1.021338,0.024758,-0.182917,0.403072,0.024665
11902,99.183333,-0.00288,1.02131,0.024716,-0.176738,0.39972,0.025035
11903,99.191667,-0.002915,1.021334,0.024758,-0.171746,0.393942,0.024418
11904,99.2,-0.002877,1.021309,0.024717,-0.166775,0.397397,0.025594
11905,99.208333,-0.002907,1.021328,0.024759,-0.161577,0.396417,0.025821
11906,99.216667,-0.002864,1.021307,0.024716,-0.156218,0.390301,0.025117
11907,99.225,-0.002862,1.02131,0.024719,-0.149918,0.391918,0.023338
11908,99.233333,-0.002865,1.021299,0.024721,-0.145179,0.388288,0.024823
11909,99.241667,-0.00282,1.021274,0.024776,-0.139454,0.391175,0.026649
11910,99.25,-0.002815,1.02128,0.02478,-0.132567,0.388243,0.024025
11911,99.258333,-0.002861,1.021302,0.024718,-0.127278,0.384729,0.025477
11912,99.266667,-0.002848,1.0213,0.024721,-0.120254,0.386148,0.024488
11913,99.275,-0.002811,1.021271,0.024782,-0.114687,0.382281,0.026746
11914,99.283333,-0.002724,1.021285,0.024836,-0.108241,0.381387,0.027073
11915,99.291667,-0.00284,1.021293,0.02471,-0.10202,0.384946,0.028398
11916,99.3,-0.002796,1.021259,0.024773,-0.094094,0.382055,0.025572
11917,99.308333,-0.002781,1.021265,0.024773,-0.088088,0.378378,0.027676
11918,99.316667,-0.002782,1.021265,0.024774,-0.081271,0.377549,0.027918
11919,99.325,-0.00277,1.021261,0.024771,-0.074392,0.377048,0.02808
11920,99.333333,-0.002692,1.021283,0.024847,-0.06927,0.382897,0.029475
11921,99.341667,-0.002681,1.021286,0.024842,-0.060466,0.376071,0.028738
11922,99.35,-0.002673,1.021289,0.024845,-0.053639,0.380041,0.030148
11923,99.358333,-0.002739,1.02126,0.024766,-0.046105,0.374984,0.029136
11924,99.366667,-0.002666,1.021279,0.024835,-0.03893,0.37469,0.029442
11925,99.375,-0.002652,1.02128,0.024835,-0.03171,0.374415,0.02976
11926,99.383333,-0.002642,1.021278,0.024836,-0.024847,0.379135,0.031321
11927,99.391667,-0.002641,1.021282,0.024835,-0.017237,0.374335,0.029977
11928,99.4,-0.00263,1.021284,0.024832,-0.010368,0.378982,0.0319
11929,99.408333,-0.002621,1.021285,0.024837,-0.002746,0.374314,0.030532
11930,99.416667,-0.002618,1.021285,0.02483,0.003972,0.37922,0.032354
11931,99.425,-0.00261,1.021284,0.024829,0.011063,0.379139,0.032499
11932,99.433333,-0.002604,1.021289,0.024832,0.016803,0.38149,0.032769
11933,99.441667,-0.002596,1.021289,0.02483,0.025398,0.379932,0.033133
11934,99.45,-0.002579,1.021289,0.024822,0.032461,0.380367,0.033388
11935,99.458333,-0.002579,1.021293,0.024821,0.040078,0.376416,0.031872
11936,99.466667,-0.002576,1.021291,0.024819,0.04629,0.381365,0.033787
11937,99.475,-0.002565,1.021283,0.024817,0.053216,0.382208,0.034115
11938,99.483333,-0.002558,1.021291,0.024817,0.057702,0.384996,0.034277
11939,99.491667,-0.002584,1.021312,0.024751,0.06467,0.385732,0.034552
11940,99.5,-0.00255,1.021292,0.024809,0.071097,0.386594,0.034781
11941,99.508333,-0.002533,1.02131,0.02481,0.07973,0.385185,0.034846
11942,99.516667,-0.002537,1.021299,0.024807,0.083979,0.388371,0.035132
11943,99.525,-0.00252,1.021295,0.024798,0.093278,0.386013,0.034695
11944,99.533333,-0.002521,1.021306,0.024802,0.096537,0.390266,0.035601
11945,99.541667,-0.002511,1.021302,0.0248,0.105397,0.388218,0.035253
11946,99.55,-0.002503,1.021306,0.024803,0.11032,0.390445,0.035912
11947,99.558333,-0.002437,1.02132,0.024865,0.117016,0.390221,0.035467
11948,99.566667,-0.002498,1.021308,0.024797,0.122534,0.391511,0.035685
11949,99.575,-0.002491,1.021315,0.024799,0.126877,0.393924,0.036362
11950,99.583333,-0.002485,1.021314,0.024796,0.132105,0.395054,0.036533
11951,99.591667,-0.002411,1.021328,0.024865,0.138139,0.395012,0.036132
11952,99.6,-0.002483,1.021316,0.024792,0.143075,0.396071,0.036083
11953,99.608333,-0.002481,1.021321,0.024789,0.147775,0.39737,0.036269
11954,99.616667,-0.002401,1.02133,0.024862,0.152375,0.398491,0.036426
11955,99.625,-0.00246,1.021327,0.024786,0.156606,0.399575,0.036651
11956,99.633333,-0.002384,1.021348,0.024858,0.159714,0.402007,0.037284
11957,99.641667,-0.002452,1.021334,0.024791,0.164647,0.401929,0.036693
11958,99.65,-0.00238,1.02135,0.024856,0.168445,0.402917,0.036795
11959,99.658333,-0.00238,1.021348,0.024855,0.17206,0.404021,0.037085
11960,99.666667,-0.002486,1.021362,0.024729,0.175537,0.404932,0.036809
11961,99.675,-0.002365,1.021346,0.024848,0.178648,0.405969,0.036993
11962,99.683333,-0.002406,1.021377,0.024798,0.181475,0.406866,0.037109
11963,99.691667,-0.002439,1.021345,0.024778,0.184313,0.407553,0.037241
11964,99.7,-0.002354,1.02136,0.024848,0.186788,0.40863,0.037097
11965,99.708333,-0.00235,1.021356,0.024845,0.189405,0.408721,0.036669
11966,99.716667,-0.00242,1.021351,0.024777,0.191726,0.408888,0.036292
11967,99.725,-0.00246,1.021373,0.024717,0.19355,0.409297,0.036359
11968,99.733333,-0.002463,1.021375,0.024719,0.19508,0.409738,0.03643
11969,99.741667,-0.002343,1.021368,0.024851,0.19592,0.409343,0.035926
11970,99.75,-0.002344,1.021366,0.024842,0.197434,0.410688,0.036425
11971,99.758333,-0.002348,1.02136,0.024842,0.197969,0.40997,0.035858
11972,99.766667,-0.002451,1.021377,0.024714,0.198562,0.410295,0.035844
11973,99.775,-0.002342,1.021364,0.02484,0.199003,0.410582,0.035867
11974,99.783333,-0.002341,1.021369,0.024848,0.199406,0.410682,0.035811
11975,99.791667,-0.002341,1.02137,0.024842,0.199548,0.410746,0.035739
11976,99.8,-0.002379,1.021395,0.024789,0.199488,0.410704,0.035709
11977,99.808333,-0.002415,1.021358,0.024776,0.199202,0.410555,0.035547
11978,99.816667,-0.002409,1.021355,0.024775,0.198667,0.410447,0.03556
11979,99.825,-0.002415,1.021353,0.024774,0.198141,0.410172,0.035467
11980,99.833333,-0.002413,1.021353,0.024774,0.197324,0.409866,0.035396
11981,99.841667,-0.002456,1.021382,0.024718,0.196765,0.410998,0.036451
11982,99.85,-0.002451,1.021374,0.024712,0.195316,0.41063,0.036428
11983,99.858333,-0.002376,1.021393,0.024794,0.193987,0.40893,0.03586
11984,99.866667,-0.002377,1.021388,0.024792,0.192089,0.409436,0.036108
11985,99.875,-0.002379,1.021395,0.024794,0.190457,0.408273,0.035307
11986,99.883333,-0.002382,1.021395,0.024797,0.188004,0.408202,0.035697
11987,99.891667,-0.002415,1.021357,0.02478,0.185937,0.407123,0.034934
11988,99.9,-0.002344,1.02136,0.024851,0.182559,0.407214,0.035824
11989,99.908333,-0.002356,1.021357,0.024856,0.17968,0.406217,0.035772
11990,99.916667,-0.002359,1.021358,0.024856,0.176608,0.405287,0.035753
11991,99.925,-0.002358,1.021357,0.024851,0.1733,0.404523,0.035757
11992,99.933333,-0.002358,1.021348,0.024849,0.169761,0.403291,0.035288
11993,99.941667,-0.002437,1.021335,0.024783,0.166201,0.402021,0.035012
11994,99.95,-0.002441,1.021332,0.024782,0.161329,0.402462,0.035801
11995,99.958333,-0.002368,1.021344,0.024852,0.157183,0.401302,0.035648
11996,99.966667,-0.002449,1.021327,0.024781,0.152937,0.399937,0.035404
11997,99.975,-0.002379,1.021338,0.024854,0.148442,0.399053,0.035227
11998,99.983333,-0.002386,1.021338,0.024862,0.143795,0.397589,0.034914
11999,99.991667,-0.002462,1.021324,0.024791,0.139027,0.396593,0.034811
12000,100,-0.002469,1.021325,0.024788,0.134159,0.395426,0.034763
12001,100.008333,-0.002394,1.021336,0.024864,0.129961,0.393051,0.033704
12002,100.016667,-0.002476,1.021322,0.024791,0.124709,0.391926,0.033608
12003,100.025,-0.002481,1.021314,0.024795,0.118128,0.392092,0.033965
12004,100.033333,-0.002481,1.021309,0.024793,0.113555,0.389668,0.033064
12005,100.041667,-0.002491,1.021305,0.024797,0.106822,0.389815,0.033549
12006,100.05,-0.00242,1.021317,0.024867,0.10088,0.388588,0.033192
12007,100.058333,-0.002426,1.021314,0.024874,0.092694,0.389807,0.033112
12008,100.066667,-0.002501,1.021298,0.024801,0.08872,0.386377,0.032766
12009,100.075,-0.002502,1.021293,0.0248,0.08244,0.385675,0.032584
12010,100.083333,-0.002516,1.0213,0.024804,0.077047,0.383438,0.031758
12011,100.091667,-0.002477,1.021249,0.024825,0.067469,0.386118,0.032202
12012,100.1,-0.002528,1.021297,0.024805,0.062857,0.383093,0.03189
12013,100.108333,-0.002469,1.021313,0.024879,0.056271,0.382416,0.031701
12014,100.116667,-0.00254,1.021292,0.024808,0.050527,0.380333,0.030841
12015,100.125,-0.002543,1.021285,0.02481,0.040631,0.382771,0.031126
12016,100.133333,-0.002553,1.021286,0.024816,0.035654,0.380457,0.030859
12017,100.141667,-0.002568,1.021281,0.024809,0.028695,0.379928,0.03063
12018,100.15,-0.002574,1.021285,0.024812,0.022113,0.375216,0.028566
12019,100.158333,-0.002578,1.021282,0.024817,0.014652,0.37927,0.030149
12020,100.166667,-0.002584,1.02128,0.024816,0.007908,0.37459,0.02828
12021,100.175,-0.002591,1.021285,0.024816,0.000702,0.374439,0.027815
12022,100.183333,-0.002603,1.021281,0.024819,-0.008353,0.380598,0.029281
12023,100.191667,-0.002605,1.021286,0.024822,-0.014095,0.378767,0.029032
12024,100.2,-0.002615,1.021285,0.024823,-0.020802,0.374216,0.027123
12025,100.208333,-0.002622,1.021279,0.02482,-0.027994,0.374373,0.027069
12026,100.216667,-0.002628,1.02129,0.024826,-0.036997,0.380974,0.028223
12027,100.225,-0.002637,1.021278,0.024826,-0.042281,0.374909,0.026604
12028,100.233333,-0.002641,1.021278,0.024827,-0.049372,0.375273,0.026325
12029,100.241667,-0.002654,1.021278,0.024824,-0.05672,0.380064,0.0275
12030,100.25,-0.002659,1.021286,0.024833,-0.063649,0.380762,0.027309
12031,100.258333,-0.002664,1.021288,0.024833,-0.0704,0.376843,0.025797
12032,100.266667,-0.002743,1.021255,0.024754,-0.077285,0.377489,0.025568
12033,100.275,-0.002677,1.021287,0.024833,-0.084083,0.378229,0.025391
12034,100.283333,-0.002684,1.021285,0.024833,-0.090838,0.379076,0.025305
12035,100.291667,-0.002684,1.021288,0.024837,-0.097429,0.379869,0.024974
12036,100.3,-0.002767,1.021263,0.024764,-0.104047,0.381101,0.024179
12037,100.308333,-0.0027,1.02129,0.024839,-0.1103,0.381498,0.024694
12038,100.316667,-0.002829,1.021291,0.024706,-0.116696,0.382632,0.024536
12039,100.325,-0.002787,1.021267,0.024767,-0.122926,0.383771,0.024429
12040,100.333333,-0.002793,1.021267,0.024771,-0.128298,0.387612,0.022252
12041,100.341667,-0.002846,1.021289,0.024713,-0.134849,0.385853,0.024219
12042,100.35,-0.002805,1.021264,0.024771,-0.140851,0.391462,0.024814
12043,100.358333,-0.002814,1.021269,0.024779,-0.146364,0.39264,0.024769
12044,100.366667,-0.002859,1.021287,0.024713,-0.151695,0.3891,0.023377
12045,100.375,-0.00287,1.021298,0.024719,-0.156153,0.392591,0.023549
12046,100.383333,-0.002867,1.021292,0.024721,-0.162427,0.396354,0.024236
12047,100.391667,-0.002904,1.021319,0.024757,-0.167273,0.392855,0.023298
12048,100.4,-0.002875,1.021298,0.024717,-0.172089,0.394065,0.023073
12049,100.408333,-0.002909,1.021325,0.024762,-0.175951,0.397484,0.023095
12050,100.416667,-0.002868,1.021303,0.024817,-0.180306,0.39884,0.02296
12051,100.425,-0.002882,1.02131,0.024717,-0.185634,0.402409,0.023661
12052,100.433333,-0.002889,1.021311,0.024722,-0.189949,0.399554,0.021818
12053,100.441667,-0.002885,1.021315,0.024718,-0.193532,0.399901,0.022414
12054,100.45,-0.002922,1.021341,0.024761,-0.197472,0.401309,0.022713
12055,100.458333,-0.002928,1.021346,0.024757,-0.200961,0.402217,0.02255
12056,100.466667,-0.002925,1.021343,0.024763,-0.204208,0.407737,0.023184
12057,100.475,-0.002925,1.021349,0.024759,-0.207375,0.404139,0.022478
12058,100.483333,-0.002858,1.0213,0.024777,-0.210292,0.409534,0.023078
12059,100.491667,-0.002904,1.021325,0.024723,-0.213036,0.405981,0.022235
12060,100.5,-0.002904,1.021328,0.024724,-0.214622,0.409114,0.022168
12061,100.508333,-0.002907,1.021326,0.02472,-0.217847,0.412154,0.02286
12062,100.516667,-0.002941,1.021355,0.02477,-0.219924,0.412743,0.022832
12063,100.525,-0.002932,1.021361,0.02476,-0.22185,0.413558,0.022787
12064,100.533333,-0.002943,1.021351,0.024767,-0.223552,0.414207,0.022701
12065,100.541667,-0.002936,1.021359,0.024765,-0.226447,0.416499,0.022438
12066,100.55,-0.002902,1.02133,0.02472,-0.226205,0.415039,0.022653
12067,100.558333,-0.002937,1.02136,0.024762,-0.227268,0.415357,0.022649
12068,100.566667,-0.002937,1.021363,0.024761,-0.228004,0.415661,0.022749
12069,100.575,-0.002939,1.021358,0.024761,-0.228533,0.415984,0.022805
12070,100.583333,-0.002931,1.021363,0.024758,-0.228895,0.411399,0.022223
12071,100.591667,-0.002935,1.021362,0.024761,-0.229004,0.411376,0.022256
12072,100.6,-0.002939,1.021354,0.02476,-0.228935,0.411387,0.022285
12073,100.608333,-0.002936,1.021353,0.024759,-0.228689,0.411411,0.022318
12074,100.616667,-0.002937,1.021357,0.024764,-0.228187,0.415782,0.022988
12075,100.625,-0.002938,1.02136,0.024761,-0.227494,0.41098,0.022431
12076,100.633333,-0.002931,1.021361,0.024755,-0.226536,0.415237,0.023061
12077,100.641667,-0.002935,1.021363,0.024763,-0.225357,0.410279,0.022543
12078,100.65,-0.002933,1.021356,0.024757,-0.22398,0.414336,0.023291
12079,100.658333,-0.002905,1.021324,0.02472,-0.222272,0.413655,0.023492
12080,100.666667,-0.002902,1.021327,0.024722,-0.220524,0.413107,0.023516
12081,100.675,-0.00294,1.021347,0.024758,-0.218496,0.412245,0.023649
12082,100.683333,-0.002933,1.021352,0.024761,-0.216235,0.411776,0.023692
12083,100.691667,-0.002934,1.021346,0.02476,-0.213785,0.410969,0.02378
12084,100.7,-0.002931,1.021352,0.024765,-0.211131,0.409862,0.023958
12085,100.708333,-0.002939,1.021343,0.024762,-0.208173,0.409338,0.024176
12086,100.716667,-0.002934,1.021343,0.024764,-0.205119,0.408025,0.024268
12087,100.725,-0.002929,1.021341,0.024761,-0.201735,0.407088,0.024652
