Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
6846,57.05,-0.195466,0.407262,0.072932,0.000147,1.021251,0.025332
6847,57.058333,-0.199296,0.403771,0.081292,0.000146,1.021252,0.025335
6848,57.066667,-0.202218,0.410571,0.087552,0.000141,1.021255,0.025335
6849,57.075,-0.205135,0.412432,0.094965,0.000213,1.021251,0.025417
6850,57.083333,-0.20781,0.414206,0.102248,0.000212,1.021251,0.02542
6851,57.091667,-0.210444,0.416128,0.109289,0.000212,1.021259,0.025419
6852,57.1,-0.213246,0.412244,0.117408,0.000132,1.021258,0.025337
6853,57.108333,-0.214782,0.419515,0.123409,0.00014,1.021255,0.025342
6854,57.116667,-0.216562,0.421222,0.130301,0.000134,1.021263,0.025347
6855,57.125,-0.219063,0.417724,0.137924,0.000205,1.021249,0.025422
6856,57.133333,-0.219687,0.424738,0.143294,0.000134,1.021263,0.025341
6857,57.141667,-0.220929,0.426587,0.149776,0.000136,1.021264,0.025336
6858,57.15,-0.221726,0.427911,0.156137,0.000212,1.021268,0.025426
6859,57.158333,-0.222562,0.429853,0.162189,0.000204,1.021266,0.025429
6860,57.166667,-0.223013,0.431451,0.168239,0.000133,1.021267,0.025342
6861,57.175,-0.22317,0.43285,0.174219,0.000202,1.021263,0.025422
6862,57.183333,-0.223152,0.434403,0.179927,0.000134,1.021269,0.025344
6863,57.191667,-0.22286,0.435856,0.185503,0.000136,1.02128,0.025348
6864,57.2,-0.2224,0.437024,0.190958,0.000134,1.02128,0.025347
6865,57.208333,-0.22175,0.438531,0.196199,0.000141,1.021276,0.025343
6866,57.216667,-0.221034,0.439627,0.201002,0.000139,1.021272,0.025342
6867,57.225,-0.219406,0.440109,0.206277,0.000209,1.021277,0.025421
6868,57.233333,-0.218556,0.441652,0.210542,0.000143,1.021278,0.025348
6869,57.241667,-0.21711,0.442603,0.21495,0.000214,1.021277,0.025426
6870,57.25,-0.215234,0.443509,0.219379,0.000146,1.021278,0.025349
6871,57.258333,-0.212702,0.443333,0.223667,0.000147,1.021283,0.025346
6872,57.266667,-0.211236,0.444804,0.227303,0.000221,1.021281,0.025426
6873,57.275,-0.20872,0.445223,0.23117,0.000222,1.021275,0.025425
6874,57.283333,-0.205764,0.444788,0.234604,0.000223,1.021279,0.025429
6875,57.291667,-0.202833,0.445057,0.237992,0.000221,1.02128,0.025428
6876,57.3,-0.200551,0.445986,0.240808,0.000155,1.021285,0.025343
6877,57.308333,-0.197494,0.446172,0.243643,0.000234,1.021278,0.025428
6878,57.316667,-0.193497,0.44497,0.24651,0.00023,1.021281,0.025431
6879,57.325,-0.190082,0.445008,0.248875,0.00023,1.021283,0.025429
6880,57.333333,-0.186943,0.445547,0.250872,0.000241,1.021285,0.025419
6881,57.341667,-0.183044,0.445192,0.252759,0.000236,1.021281,0.025424
6882,57.35,-0.178512,0.443602,0.254627,0.000239,1.02128,0.025429
6883,57.358333,-0.174194,0.443221,0.256183,0.000245,1.021276,0.025426
6884,57.366667,-0.170314,0.443507,0.257392,0.000249,1.021279,0.025421
6885,57.375,-0.165896,0.442432,0.25824,0.000252,1.021269,0.025423
6886,57.383333,-0.161195,0.44171,0.259101,0.00025,1.021274,0.025427
6887,57.391667,-0.155761,0.43963,0.259789,0.000259,1.021273,0.025429
6888,57.4,-0.150453,0.438493,0.260047,0.000256,1.021268,0.025432
6889,57.408333,-0.146077,0.438352,0.260106,0.000258,1.021267,0.025425
6890,57.416667,-0.140856,0.437195,0.25982,0.000262,1.021257,0.025424
6891,57.425,-0.135518,0.435788,0.259461,0.000271,1.021261,0.025428
6892,57.433333,-0.129172,0.433362,0.258947,0.000266,1.021251,0.025425
6893,57.441667,-0.123654,0.431912,0.257962,0.000276,1.021255,0.025422
6894,57.45,-0.117811,0.43025,0.256777,0.000273,1.021253,0.025424
6895,57.458333,-0.112555,0.429481,0.255266,0.000286,1.021258,0.025426
6896,57.466667,-0.10655,0.42802,0.253576,0.000291,1.021248,0.025424
6897,57.475,-0.099639,0.425383,0.251853,0.000292,1.021245,0.025422
6898,57.483333,-0.09409,0.424485,0.249691,0.000319,1.021218,0.025464
6899,57.491667,-0.087125,0.421942,0.247212,0.000297,1.021235,0.025423
6900,57.5,-0.08144,0.421067,0.244519,0.000336,1.021212,0.025461
6901,57.508333,-0.074302,0.418208,0.241565,0.000335,1.021208,0.025466
6902,57.516667,-0.068516,0.417434,0.238465,0.000348,1.021207,0.025461
6903,57.525,-0.061858,0.415585,0.235095,0.000349,1.021207,0.02546
6904,57.533333,-0.054411,0.412705,0.231383,0.000351,1.021201,0.025463
6905,57.541667,-0.048552,0.412057,0.227522,0.000358,1.021197,0.02546
6906,57.55,-0.040984,0.409219,0.223339,0.00036,1.021203,0.025464
6907,57.558333,-0.035115,0.408433,0.218963,0.00037,1.0212,0.025451
6908,57.566667,-0.028313,0.406936,0.214471,0.000376,1.021194,0.02545
6909,57.575,-0.020789,0.404236,0.209613,0.00038,1.02119,0.025454
6910,57.583333,-0.014493,0.403893,0.204833,0.000385,1.021194,0.025455
6911,57.591667,-0.007749,0.402257,0.199539,0.000386,1.02119,0.02545
6912,57.6,-0.000913,0.400941,0.194068,0.000398,1.021198,0.025452
6913,57.608333,0.005856,0.399681,0.188493,0.000409,1.021189,0.025446
6914,57.616667,0.013462,0.397252,0.182656,0.000413,1.021186,0.025446
6915,57.625,0.019397,0.396937,0.176623,0.000451,1.021159,0.025485
6916,57.633333,0.026157,0.39579,0.170485,0.000455,1.021161,0.025486
6917,57.641667,0.033597,0.39362,0.163905,0.000431,1.02118,0.02544
6918,57.65,0.03933,0.393941,0.157456,0.000438,1.021187,0.025442
6919,57.658333,0.045848,0.392746,0.150739,0.000491,1.021144,0.025457
6920,57.666667,0.052321,0.392119,0.143801,0.000445,1.021182,0.025434
6921,57.675,0.058775,0.391722,0.136897,0.000528,1.02112,0.025484
6922,57.683333,0.06503,0.391156,0.129803,0.000498,1.021155,0.025469
6923,57.691667,0.071982,0.389803,0.122298,0.000543,1.02112,0.02548
6924,57.7,0.077207,0.390109,0.115237,0.000553,1.021115,0.025475
6925,57.708333,0.083221,0.389854,0.10763,0.000524,1.021147,0.02544
6926,57.716667,0.089482,0.389214,0.099902,0.000569,1.021122,0.025475
6927,57.725,0.095196,0.389248,0.092256,0.000543,1.021141,0.025438
6928,57.733333,0.1003,0.389942,0.084525,0.000549,1.021152,0.025434
6929,57.741667,0.106041,0.38966,0.076504,0.000515,1.021184,0.025403
6930,57.75,0.111471,0.390007,0.068653,0.000609,1.021108,0.025393
6931,57.758333,0.116427,0.39038,0.060567,0.000573,1.021157,0.025429
6932,57.766667,0.121456,0.391072,0.052746,0.00059,1.021156,0.025414
6933,57.775,0.125732,0.392292,0.044832,0.000635,1.021123,0.025381
6934,57.783333,0.130799,0.392598,0.036629,0.000645,1.021123,0.025377
6935,57.791667,0.134611,0.393955,0.028631,0.000662,1.021128,0.02537
6936,57.8,0.139262,0.3943,0.020417,0.000666,1.021133,0.025372
6937,57.808333,0.14337,0.395255,0.012199,0.000674,1.021141,0.025365
6938,57.816667,0.147169,0.396483,0.004332,0.000682,1.021146,0.025361
6939,57.825,0.150233,0.398139,-0.003559,0.000687,1.021149,0.025358
6940,57.833333,0.154682,0.398286,-0.01242,0.000641,1.02119,0.025333
6941,57.841667,0.157337,0.399845,-0.019575,0.000655,1.0212,0.025326
6942,57.85,0.160693,0.400973,-0.027667,0.000661,1.021197,0.025314
6943,57.858333,0.163527,0.402481,-0.03525,0.000646,1.02123,0.025267
6944,57.866667,0.166101,0.403949,-0.043051,0.000677,1.021206,0.025306
6945,57.875,0.168593,0.405435,-0.050699,0.000662,1.021247,0.025262
6946,57.883333,0.170583,0.407004,-0.058291,0.00069,1.021223,0.025293
6947,57.891667,0.172578,0.408636,-0.065452,0.000666,1.021255,0.025253
6948,57.9,0.174366,0.41035,-0.072662,0.000671,1.021256,0.02525
6949,57.908333,0.175844,0.411904,-0.079947,0.000706,1.021237,0.025283
6950,57.916667,0.177143,0.413512,-0.086939,0.000679,1.021263,0.025238
6951,57.925,0.17828,0.415222,-0.09374,0.000676,1.021269,0.025239
6952,57.933333,0.179095,0.416719,-0.10074,0.000689,1.021285,0.025241
6953,57.941667,0.17984,0.418404,-0.107241,0.000687,1.021286,0.02524
6954,57.95,0.180141,0.419951,-0.113759,0.000683,1.021287,0.025233
6955,57.958333,0.180358,0.421562,-0.119981,0.000691,1.02129,0.025231
6956,57.966667,0.180289,0.422891,-0.126238,0.000693,1.021291,0.02523
6957,57.975,0.180121,0.424326,-0.132096,0.000689,1.021304,0.025227
6958,57.983333,0.179661,0.425751,-0.137951,0.000693,1.021308,0.025231
6959,57.991667,0.179173,0.427141,-0.143454,0.000691,1.021308,0.025231
6960,58,0.178141,0.42849,-0.148813,0.000689,1.021309,0.025229
6961,58.008333,0.176992,0.42969,-0.154036,0.000691,1.021315,0.025231
6962,58.016667,0.175567,0.43093,-0.159014,0.000684,1.021316,0.025233
6963,58.025,0.17411,0.432001,-0.163864,0.000681,1.02132,0.025238
6964,58.033333,0.172525,0.43296,-0.168395,0.000687,1.021326,0.025228
6965,58.041667,0.170769,0.433801,-0.172736,0.000686,1.021322,0.02523
6966,58.05,0.168676,0.43468,-0.177185,0.000669,1.021336,0.025216
6967,58.058333,0.166609,0.435358,-0.181081,0.000681,1.021321,0.025231
6968,58.066667,0.164398,0.435998,-0.184832,0.000679,1.021331,0.025226
6969,58.075,0.162003,0.436446,-0.188433,0.000679,1.021331,0.02523
6970,58.083333,0.159379,0.436869,-0.191677,0.000681,1.021336,0.025229
6971,58.091667,0.15633,0.437177,-0.194862,0.000639,1.021373,0.025259
6972,58.1,0.153344,0.437415,-0.19772,0.00064,1.021372,0.025261
6973,58.108333,0.150141,0.437466,-0.200153,0.000619,1.021354,0.025157
6974,58.116667,0.14674,0.437455,-0.20248,0.000672,1.021339,0.025228
6975,58.125,0.143093,0.437443,-0.204793,0.000664,1.021333,0.025234
6976,58.133333,0.139305,0.437143,-0.206586,0.000627,1.021376,0.025258
6977,58.141667,0.135485,0.436897,-0.20821,0.000664,1.021336,0.025228
6978,58.15,0.131322,0.43648,-0.209802,0.000601,1.02135,0.025153
6979,58.158333,0.127108,0.436003,-0.21094,0.000658,1.021333,0.025229
6980,58.166667,0.122779,0.435423,-0.211932,0.000651,1.021328,0.025228
6981,58.175,0.118303,0.434758,-0.212536,0.00052,1.021355,0.025076
6982,58.183333,0.113697,0.433904,-0.21285,0.000569,1.02133,0.02515
6983,58.191667,0.108933,0.432997,-0.212999,0.000639,1.021327,0.025232
6984,58.2,0.104072,0.43195,-0.212915,0.000543,1.021392,0.02519
6985,58.208333,0.099228,0.430957,-0.212528,0.00054,1.021393,0.025189
6986,58.216667,0.093525,0.430323,-0.212007,0.000512,1.021366,0.025181
6987,58.225,0.088678,0.428542,-0.211095,0.000512,1.021368,0.025181
6988,58.233333,0.083506,0.427315,-0.209931,0.000457,1.021388,0.025116
6989,58.241667,0.07806,0.425973,-0.208576,0.000524,1.021381,0.025189
6990,58.25,0.0725,0.424543,-0.206974,0.000519,1.021381,0.025192
6991,58.258333,0.066851,0.423158,-0.205045,0.000494,1.021353,0.025184
6992,58.266667,0.061094,0.421561,-0.202889,0.000502,1.021376,0.025193
6993,58.275,0.055618,0.419603,-0.200211,0.000503,1.021365,0.025189
6994,58.283333,0.049551,0.418446,-0.197782,0.000431,1.021375,0.025121
6995,58.291667,0.043052,0.417401,-0.195066,0.000417,1.021371,0.02512
6996,58.3,0.037087,0.415833,-0.191881,0.000415,1.021364,0.02512
6997,58.308333,0.031006,0.414101,-0.188449,0.000415,1.021363,0.025121
6998,58.316667,0.02497,0.4126,-0.184819,0.000406,1.021356,0.02512
6999,58.325,0.018814,0.410902,-0.180917,0.00052,1.021327,0.025268
7000,58.333333,0.01258,0.409336,-0.17678,0.000513,1.021326,0.025272
7001,58.341667,0.006457,0.407737,-0.172329,0.000383,1.021347,0.025127
7002,58.35,0.000154,0.40612,-0.167756,0.000429,1.02132,0.025202
7003,58.358333,-0.006087,0.404571,-0.162896,0.000421,1.021317,0.025202
7004,58.366667,-0.011876,0.402549,-0.157535,0.000412,1.021312,0.025207
7005,58.375,-0.018558,0.401637,-0.152458,0.000356,1.021335,0.025144
7006,58.383333,-0.024725,0.400118,-0.146895,0.00039,1.021303,0.025218
7007,58.391667,-0.030916,0.398928,-0.141508,0.000337,1.02132,0.025143
7008,58.4,-0.037177,0.397681,-0.135347,0.000378,1.021302,0.025227
7009,58.408333,-0.043216,0.396423,-0.129117,0.000372,1.021295,0.025228
7010,58.416667,-0.049403,0.395434,-0.12285,0.000424,1.021283,0.025314
7011,58.425,-0.055555,0.39421,-0.116456,0.000348,1.021278,0.025237
7012,58.433333,-0.06159,0.393189,-0.10967,0.000337,1.021285,0.025248
7013,58.441667,-0.067501,0.392318,-0.102658,0.000318,1.02128,0.025255
7014,58.45,-0.073433,0.39147,-0.095739,0.000379,1.021267,0.025343
7015,58.458333,-0.079192,0.390816,-0.088498,0.0003,1.021262,0.025262
7016,58.466667,-0.084975,0.390149,-0.081187,0.000288,1.021268,0.025269
7017,58.475,-0.090607,0.389667,-0.073722,0.000232,1.021287,0.025204
7018,58.483333,-0.096195,0.389272,-0.06611,0.000273,1.021263,0.025273
7019,58.491667,-0.101602,0.38888,-0.058386,0.000333,1.02125,0.025364
7020,58.5,-0.107135,0.389473,-0.049873,0.000252,1.021254,0.025286
7021,58.508333,-0.112035,0.388837,-0.042796,0.000244,1.021253,0.025296
7022,58.516667,-0.117438,0.389767,-0.033941,0.000314,1.021248,0.025375
7023,58.525,-0.122385,0.390084,-0.02582,0.000231,1.021246,0.025298
7024,58.533333,-0.126407,0.384807,-0.016933,0.00023,1.021246,0.025298
7025,58.541667,-0.131795,0.390621,-0.009518,0.000226,1.021247,0.025304
7026,58.55,-0.13597,0.386953,-0.001602,0.000209,1.021244,0.025306
7027,58.558333,-0.140595,0.391634,0.007173,0.000198,1.02125,0.025316
7028,58.566667,-0.144712,0.392693,0.015458,0.000197,1.021242,0.025317
7029,58.575,-0.148755,0.393401,0.023815,0.000197,1.021243,0.025319
7030,58.583333,-0.152555,0.394008,0.03222,0.00018,1.021243,0.025321
7031,58.591667,-0.156115,0.395264,0.040571,0.000186,1.021241,0.025316
7032,58.6,-0.159609,0.396233,0.048928,0.000177,1.02124,0.025325
7033,58.608333,-0.162847,0.39759,0.057264,0.000247,1.021237,0.025409
7034,58.616667,-0.165992,0.3985,0.065413,0.000174,1.021241,0.025327
7035,58.625,-0.168876,0.40007,0.073713,0.000165,1.021243,0.025331
7036,58.633333,-0.171693,0.395524,0.08271,0.000239,1.021242,0.025418
7037,58.641667,-0.174398,0.399298,0.088407,0.000164,1.021243,0.025335
7038,58.65,-0.176421,0.404274,0.097896,0.000235,1.021243,0.02542
7039,58.658333,-0.178478,0.405596,0.105953,0.000231,1.021247,0.02542
7040,58.666667,-0.180327,0.40727,0.113936,0.000236,1.021239,0.02542
7041,58.675,-0.182092,0.408937,0.121639,0.000159,1.021246,0.025339
7042,58.683333,-0.183497,0.41076,0.129425,0.000231,1.021249,0.025429
7043,58.691667,-0.184845,0.41254,0.136849,0.000225,1.021244,0.025422
7044,58.7,-0.185846,0.414333,0.144314,0.000221,1.021245,0.025422
7045,58.708333,-0.186827,0.41597,0.151378,0.000226,1.021247,0.025422
7046,58.716667,-0.187528,0.41771,0.15862,0.000218,1.021251,0.025427
7047,58.725,-0.187369,0.418491,0.165673,0.000219,1.021246,0.025426
7048,58.733333,-0.188311,0.421197,0.172286,0.000222,1.021258,0.025427
7049,58.741667,-0.188384,0.422729,0.17912,0.000228,1.021254,0.025426
7050,58.75,-0.188173,0.424513,0.185582,0.000148,1.021256,0.025339
7051,58.758333,-0.188008,0.425794,0.191769,0.000154,1.021263,0.025345
7052,58.766667,-0.187486,0.427975,0.197798,0.000226,1.021263,0.025429
7053,58.775,-0.186932,0.429217,0.203661,0.000237,1.021266,0.02543
7054,58.783333,-0.185954,0.430792,0.209621,0.000224,1.021266,0.025425
7055,58.791667,-0.184828,0.432303,0.215086,0.00023,1.021263,0.025424
7056,58.8,-0.183157,0.432536,0.220519,0.00023,1.021265,0.025424
7057,58.808333,-0.182304,0.435098,0.225487,0.000231,1.021272,0.02543
7058,58.816667,-0.180042,0.435302,0.230555,0.000238,1.021264,0.025428
7059,58.825,-0.17879,0.436972,0.235209,0.00024,1.021272,0.025429
7060,58.833333,-0.176389,0.437528,0.239766,0.000238,1.021272,0.025426
7061,58.841667,-0.174132,0.438475,0.244172,0.000242,1.021267,0.025424
7062,58.85,-0.172588,0.440168,0.247835,0.000237,1.021269,0.025427
7063,58.858333,-0.170079,0.440951,0.251871,0.000241,1.021269,0.025428
7064,58.866667,-0.166931,0.440961,0.255501,0.000254,1.02127,0.025419
7065,58.875,-0.163817,0.441537,0.258788,0.000252,1.021272,0.025421
7066,58.883333,-0.161062,0.44202,0.262019,0.000254,1.021278,0.025424
7067,58.891667,-0.158671,0.443345,0.264734,0.000262,1.021277,0.025423
7068,58.9,-0.154722,0.442248,0.267395,0.000258,1.021275,0.025422
7069,58.908333,-0.151413,0.442794,0.269968,0.000265,1.021272,0.025419
7070,58.916667,-0.147919,0.442998,0.272203,0.000267,1.021273,0.025424
7071,58.925,-0.144181,0.443037,0.274108,0.000269,1.02127,0.025418
7072,58.933333,-0.140496,0.442756,0.27574,0.000268,1.021272,0.025421
7073,58.941667,-0.136411,0.442418,0.277102,0.000267,1.02128,0.025422
7074,58.95,-0.132326,0.44181,0.278138,0.000279,1.021272,0.025418
7075,58.958333,-0.128188,0.441665,0.279134,0.000276,1.021272,0.025425
7076,58.966667,-0.123897,0.4412,0.279749,0.000275,1.021273,0.025425
7077,58.975,-0.119554,0.440325,0.280103,0.000282,1.021273,0.025421
7078,58.983333,-0.115686,0.440059,0.280175,0.000292,1.021269,0.02542
7079,58.991667,-0.110443,0.438567,0.280002,0.000284,1.021262,0.025417
7080,59,-0.106338,0.438653,0.279681,0.000294,1.021267,0.02542
7081,59.008333,-0.100855,0.436794,0.278973,0.000295,1.021259,0.025414
7082,59.016667,-0.095707,0.435426,0.27814,0.000296,1.021261,0.025416
7083,59.025,-0.090906,0.434212,0.276882,0.000296,1.021252,0.02542
7084,59.033333,-0.08599,0.43293,0.275501,0.000308,1.021258,0.025416
7085,59.041667,-0.080654,0.431631,0.27369,0.000336,1.021232,0.025458
7086,59.05,-0.076255,0.431038,0.271585,0.000332,1.021234,0.02546
7087,59.058333,-0.070257,0.428328,0.26939,0.000344,1.021233,0.025463
7088,59.066667,-0.064747,0.427049,0.26697,0.000348,1.021226,0.025456
7089,59.075,-0.059366,0.42558,0.264245,0.00035,1.021217,0.025456
7090,59.083333,-0.053946,0.423698,0.261137,0.000358,1.021224,0.02546
7091,59.091667,-0.048398,0.421998,0.257931,0.00036,1.021217,0.025455
7092,59.1,-0.042959,0.420588,0.254404,0.000365,1.021219,0.025456
7093,59.108333,-0.037295,0.418894,0.250728,0.000372,1.02121,0.025459
7094,59.116667,-0.031646,0.416872,0.246702,0.000371,1.021214,0.025458
7095,59.125,-0.026815,0.416079,0.242296,0.000374,1.021207,0.025459
7096,59.133333,-0.02115,0.414629,0.237816,0.000381,1.021207,0.025456
7097,59.141667,-0.014513,0.411742,0.23292,0.000374,1.021201,0.025454
7098,59.15,-0.009046,0.409968,0.227904,0.000383,1.021202,0.025458
7099,59.158333,-0.003442,0.408284,0.222689,0.000389,1.021201,0.025454
7100,59.166667,0.00218,0.406754,0.217157,0.000398,1.021199,0.025449
7101,59.175,0.007141,0.406247,0.211693,0.0004,1.021191,0.025446
7102,59.183333,0.012729,0.404311,0.205652,0.000409,1.021198,0.025449
7103,59.191667,0.019071,0.401697,0.199412,0.000418,1.021192,0.025445
7104,59.2,0.023815,0.401474,0.193236,0.000421,1.021189,0.025444
7105,59.208333,0.029329,0.400173,0.186754,0.000427,1.021191,0.025443
7106,59.216667,0.034717,0.398655,0.179966,0.000426,1.021189,0.02544
7107,59.225,0.040965,0.39618,0.172901,0.000427,1.02119,0.025443
7108,59.233333,0.045417,0.396397,0.165953,0.00044,1.021183,0.025437
7109,59.241667,0.051443,0.394137,0.158589,0.000446,1.021191,0.025439
7110,59.25,0.056765,0.393067,0.151183,0.000491,1.021157,0.025472
7111,59.258333,0.060756,0.393058,0.143611,0.00049,1.021165,0.025473
7112,59.266667,0.066569,0.391048,0.135746,0.0005,1.021156,0.025463
7113,59.275,0.07102,0.390672,0.12811,0.000517,1.021146,0.025448
7114,59.283333,0.075882,0.390013,0.120105,0.000548,1.021119,0.025481
7115,59.291667,0.080137,0.390096,0.112208,0.000527,1.021144,0.025437
7116,59.3,0.085067,0.38903,0.103739,0.000558,1.021124,0.025472
7117,59.308333,0.088977,0.389184,0.095552,0.000536,1.021145,0.025439
7118,59.316667,0.093232,0.389,0.087182,0.000546,1.021148,0.025434
7119,59.325,0.097852,0.388356,0.078569,0.000509,1.021192,0.025409
7120,59.333333,0.101817,0.388418,0.070179,0.000556,1.021149,0.025428
7121,59.341667,0.105698,0.388512,0.06155,0.000567,1.021152,0.025426
7122,59.35,0.109298,0.388661,0.052937,0.000616,1.021116,0.025391
7123,59.358333,0.112918,0.389046,0.044265,0.000584,1.021163,0.025413
7124,59.366667,0.115717,0.390053,0.035799,0.000636,1.021121,0.025381
7125,59.375,0.119392,0.390013,0.027027,0.000641,1.021126,0.025376
7126,59.383333,0.122517,0.390601,0.018294,0.000646,1.021131,0.025378
7127,59.391667,0.124809,0.391925,0.009821,0.000652,1.02113,0.025367
7128,59.4,0.127925,0.392091,0.00091,0.000661,1.021137,0.025364
7129,59.408333,0.130085,0.393759,-0.007321,0.000625,1.021185,0.025388
7130,59.416667,0.132845,0.394119,-0.016006,0.000633,1.021191,0.025335
7131,59.425,0.13564,0.394337,-0.025393,0.000635,1.021199,0.025328
7132,59.433333,0.137291,0.395602,-0.033349,0.000641,1.021198,0.025325
7133,59.441667,0.13913,0.39684,-0.041717,0.0006,1.021242,0.025351
7134,59.45,0.140671,0.398118,-0.049803,0.000654,1.021212,0.025317
7135,59.458333,0.142097,0.399507,-0.058094,0.00066,1.021211,0.025309
7136,59.466667,0.143395,0.400928,-0.066045,0.000638,1.021242,0.025263
7137,59.475,0.144522,0.402302,-0.07392,0.000643,1.021245,0.025262
7138,59.483333,0.145186,0.403877,-0.081667,0.000646,1.021247,0.025253
7139,59.491667,0.145982,0.405324,-0.089478,0.000645,1.021258,0.025253
7140,59.5,0.146426,0.406855,-0.096973,0.000659,1.021258,0.025243
7141,59.508333,0.146887,0.408492,-0.104346,0.000662,1.021268,0.025251
7142,59.516667,0.146816,0.410055,-0.111605,0.000657,1.021272,0.025247
7143,59.525,0.14683,0.411715,-0.118553,0.000662,1.021273,0.025242
7144,59.533333,0.146558,0.413192,-0.125434,0.000667,1.021281,0.025239
7145,59.541667,0.146174,0.414782,-0.132194,0.000663,1.021286,0.025237
7146,59.55,0.145678,0.416319,-0.138577,0.000663,1.021291,0.025237
7147,59.558333,0.144823,0.417943,-0.144806,0.000662,1.021296,0.025232
7148,59.566667,0.143933,0.419361,-0.150942,0.000624,1.021332,0.025265
7149,59.575,0.142765,0.420807,-0.156932,0.000667,1.021299,0.025236
7150,59.583333,0.141433,0.422321,-0.162688,0.000622,1.021337,0.025258
7151,59.591667,0.139886,0.423698,-0.16819,0.00066,1.021305,0.025229
7152,59.6,0.138272,0.42502,-0.173456,0.00062,1.021342,0.025261
7153,59.608333,0.136591,0.426172,-0.178531,0.00066,1.021305,0.025231
7154,59.616667,0.134577,0.427471,-0.183472,0.000621,1.021355,0.025258
7155,59.625,0.132485,0.428541,-0.188038,0.000604,1.021346,0.025157
7156,59.633333,0.130185,0.42969,-0.19239,0.000613,1.021356,0.025263
7157,59.641667,0.127875,0.430674,-0.196532,0.000646,1.021326,0.025231
7158,59.65,0.125226,0.431532,-0.200464,0.000533,1.021362,0.025179
7159,59.658333,0.122621,0.432396,-0.204236,0.000589,1.021346,0.025156
7160,59.666667,0.119694,0.433051,-0.207604,0.0006,1.021364,0.025259
7161,59.675,0.116722,0.43371,-0.210796,0.000548,1.021391,0.025185
7162,59.683333,0.113865,0.433852,-0.213406,0.000543,1.021391,0.025185
7163,59.691667,0.110452,0.434616,-0.216421,0.00047,1.021405,0.02511
7164,59.7,0.107057,0.434955,-0.218842,0.000535,1.021398,0.025189
7165,59.708333,0.103597,0.435189,-0.221003,0.000537,1.0214,0.025193
7166,59.716667,0.099973,0.435355,-0.222863,0.000462,1.021402,0.025107
7167,59.725,0.096254,0.435315,-0.224633,0.00046,1.021398,0.025105
7168,59.733333,0.09196,0.435834,-0.226023,0.000459,1.0214,0.025108
7169,59.741667,0.088135,0.435628,-0.227056,0.000458,1.021399,0.025108
7170,59.75,0.08399,0.435305,-0.228005,0.000451,1.021398,0.025109
7171,59.758333,0.079844,0.435015,-0.228638,0.000454,1.021395,0.025111
7172,59.766667,0.076087,0.433987,-0.228842,0.000449,1.021392,0.0251
7173,59.775,0.071787,0.433387,-0.22889,0.000446,1.021393,0.02511
7174,59.783333,0.067372,0.4327,-0.228746,0.000443,1.021399,0.025106
7175,59.791667,0.062906,0.431935,-0.228287,0.000487,1.021358,0.025083
7176,59.8,0.05778,0.431659,-0.227629,0.000436,1.021389,0.025108
7177,59.808333,0.053778,0.43031,-0.226492,0.00043,1.021389,0.025107
7178,59.816667,0.04899,0.429262,-0.225244,0.000431,1.021391,0.025111
7179,59.825,0.043785,0.42867,-0.223723,0.000424,1.021389,0.025108
7180,59.833333,0.038853,0.427478,-0.222006,0.000425,1.021387,0.025115
7181,59.841667,0.034013,0.426306,-0.219925,0.000418,1.021387,0.02511
7182,59.85,0.029067,0.425055,-0.217581,0.000414,1.021379,0.025111
7183,59.858333,0.023931,0.423726,-0.215052,0.000413,1.021382,0.025111
7184,59.866667,0.019056,0.422301,-0.212014,0.000408,1.021383,0.025113
7185,59.875,0.014042,0.420911,-0.208884,0.000397,1.021376,0.025117
7186,59.883333,0.008826,0.419385,-0.205603,0.000396,1.021374,0.025116
7187,59.891667,0.003846,0.417925,-0.201876,0.000457,1.021368,0.025194
7188,59.9,-0.001313,0.416334,-0.197997,0.000388,1.021366,0.025116
7189,59.908333,-0.006497,0.414825,-0.193796,0.000377,1.021362,0.025129
7190,59.916667,-0.011543,0.413149,-0.189273,0.000368,1.02136,0.025127
7191,59.925,-0.016756,0.411742,-0.184699,0.000368,1.021356,0.025123
7192,59.933333,-0.021878,0.410101,-0.179755,0.000359,1.02135,0.025123
7193,59.941667,-0.027033,0.408454,-0.174591,0.000351,1.021356,0.025139
7194,59.95,-0.032134,0.406986,-0.169228,0.000339,1.021345,0.025141
7195,59.958333,-0.037314,0.405446,-0.163637,0.000335,1.021341,0.025139
7196,59.966667,-0.042207,0.404014,-0.157851,0.000322,1.021342,0.02515
7197,59.975,-0.047244,0.402626,-0.151725,0.000315,1.021337,0.025149
7198,59.983333,-0.052246,0.401284,-0.145449,0.000304,1.021329,0.025153
7199,59.991667,-0.057113,0.399908,-0.138866,0.000299,1.021327,0.025158
7200,60,-0.062055,0.398498,-0.132232,0.000301,1.02133,0.025164
7201,60.008333,-0.066861,0.397224,-0.125347,0.000335,1.021298,0.025232
7202,60.016667,-0.071631,0.39602,-0.118412,0.000329,1.021298,0.025247
7203,60.025,-0.076296,0.394834,-0.111088,0.000264,1.021312,0.025177
7204,60.033333,-0.080883,0.393858,-0.103695,0.000303,1.021281,0.025247
7205,60.041667,-0.085389,0.392962,-0.096087,0.000247,1.021309,0.02519
7206,60.05,-0.089849,0.392008,-0.088392,0.000242,1.021301,0.025198
