Format Version,1.21,Take Name,Run_3_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.47.58 AM,Total Frames in Take,4035,Total Exported Frames,4035,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
943,7.858333,-0.017981,1.025002,0.021772,-0.088665,0.415487,-0.013190,1.865033,0.017943,0.351873
944,7.866667,-0.017981,1.024996,0.021767,-0.091731,0.415374,-0.004324,1.865078,0.017927,0.351860
945,7.875000,-0.017976,1.024998,0.021768,-0.094934,0.415524,0.004398,1.864944,0.017969,0.351890
946,7.883333,-0.017980,1.025004,0.021776,-0.098031,0.415651,0.013237,1.864992,0.017978,0.351884
947,7.891667,-0.017978,1.025003,0.021772,-0.100910,0.416011,0.022190,1.865013,0.017939,0.351873
948,7.900000,-0.017984,1.024998,0.021766,-0.103698,0.416480,0.030948,1.864984,0.017969,0.351884
949,7.908333,-0.017987,1.024986,0.021768,-0.106497,0.417215,0.039760,1.864957,0.017995,0.351898
950,7.916667,-0.017984,1.024995,0.021765,-0.109160,0.417698,0.048495,1.864958,0.017971,0.351889
951,7.925000,-0.017989,1.024993,0.021764,-0.111514,0.418711,0.057471,1.865006,0.017949,0.351875
952,7.933333,-0.017993,1.024994,0.021765,-0.113833,0.419647,0.066090,1.864941,0.017998,0.351902
953,7.941667,-0.017989,1.024993,0.021773,-0.116191,0.420591,0.074678,1.864966,0.017978,0.351893
954,7.950000,-0.017998,1.024988,0.021768,-0.118277,0.421821,0.083349,1.865058,0.017922,0.351860
955,7.958333,-0.017996,1.024985,0.021771,-0.120190,0.423158,0.091853,1.864913,0.017984,0.351902
956,7.966667,-0.018001,1.024989,0.021768,-0.122015,0.424482,0.100311,1.865057,0.017922,0.351862
957,7.975000,-0.017999,1.024992,0.021764,-0.123820,0.426000,0.108520,1.864950,0.017995,0.351896
958,7.983333,-0.017993,1.024994,0.021766,-0.125446,0.427516,0.116660,1.865006,0.017949,0.351875
959,7.991667,-0.017992,1.024989,0.021767,-0.126819,0.429162,0.124852,1.864945,0.017988,0.351896
960,8.000000,-0.017990,1.024988,0.021767,-0.128106,0.430845,0.132830,1.865052,0.017932,0.351866
961,8.008333,-0.017988,1.024990,0.021765,-0.129334,0.432729,0.140592,1.864994,0.017973,0.351885
962,8.016667,-0.017991,1.024991,0.021766,-0.130348,0.434435,0.148128,1.865010,0.017961,0.351878
963,8.025000,-0.017936,1.024953,0.021744,-0.131203,0.436118,0.155612,1.864963,0.017976,0.351887
964,8.033333,-0.017985,1.024996,0.021765,-0.132018,0.438194,0.162821,1.864989,0.017978,0.351885
965,8.041667,-0.017992,1.024991,0.021763,-0.132654,0.440150,0.169924,1.865031,0.017947,0.351871
966,8.050000,-0.017991,1.024997,0.021767,-0.133259,0.442049,0.176884,1.864990,0.017974,0.351885
967,8.058333,-0.017985,1.024985,0.021767,-0.133470,0.444047,0.183675,1.865055,0.017924,0.351862
968,8.066667,-0.017996,1.024992,0.021771,-0.133733,0.445975,0.190181,1.865007,0.017960,0.351876
969,8.075000,-0.017989,1.024989,0.021774,-0.133795,0.447952,0.196723,1.864976,0.017961,0.351883
970,8.083333,-0.017993,1.024990,0.021772,-0.133904,0.449800,0.202612,1.865013,0.017961,0.351878
971,8.091667,-0.017996,1.024988,0.021772,-0.133696,0.451909,0.208589,1.865058,0.017922,0.351863
972,8.100000,-0.017990,1.024983,0.021768,-0.133418,0.453667,0.214285,1.865007,0.017954,0.351875
973,8.108333,-0.018000,1.024986,0.021771,-0.132969,0.455629,0.219823,1.865042,0.017939,0.351867
974,8.116667,-0.018001,1.024990,0.021771,-0.132481,0.457235,0.225009,1.865091,0.017904,0.351850
975,8.125000,-0.017993,1.024989,0.021765,-0.131837,0.459126,0.230086,1.865016,0.017955,0.351877
976,8.133333,-0.017992,1.024988,0.021765,-0.131000,0.460833,0.234810,1.865005,0.017947,0.351877
977,8.141667,-0.017996,1.024992,0.021771,-0.130105,0.462299,0.239472,1.864964,0.017996,0.351895
978,8.150000,-0.017999,1.024989,0.021767,-0.129117,0.463906,0.243715,1.864952,0.017981,0.351891
979,8.158333,-0.017994,1.024989,0.021759,-0.127979,0.465414,0.247789,1.865013,0.017939,0.351872
980,8.166667,-0.017996,1.024991,0.021764,-0.126838,0.466800,0.251554,1.864989,0.017977,0.351885
981,8.175000,-0.017987,1.024994,0.021764,-0.125459,0.468143,0.255200,1.864961,0.017985,0.351893
982,8.183333,-0.017988,1.024996,0.021769,-0.123922,0.469279,0.258595,1.864968,0.017992,0.351894
983,8.191667,-0.017991,1.024998,0.021771,-0.122404,0.470368,0.261598,1.865025,0.017947,0.351871
984,8.200000,-0.017993,1.024987,0.021767,-0.120735,0.471305,0.264446,1.865011,0.017974,0.351883
985,8.208333,-0.017985,1.024987,0.021764,-0.118950,0.472093,0.266988,1.864913,0.018008,0.351907
986,8.216667,-0.017978,1.024998,0.021770,-0.117139,0.472873,0.269281,1.864967,0.017985,0.351893
987,8.225000,-0.017983,1.024992,0.021765,-0.115085,0.473575,0.271401,1.864951,0.017983,0.351891
988,8.233333,-0.017980,1.024996,0.021770,-0.113117,0.474027,0.273133,1.865023,0.017953,0.351874
989,8.241667,-0.017980,1.024989,0.021760,-0.111051,0.474449,0.274666,1.864916,0.018008,0.351906
990,8.250000,-0.017985,1.024994,0.021763,-0.108696,0.474730,0.276007,1.865079,0.017917,0.351855
991,8.258333,-0.017991,1.024992,0.021766,-0.106411,0.474800,0.277034,1.865015,0.017943,0.351871
992,8.266667,-0.017982,1.025002,0.021764,-0.104019,0.474804,0.277721,1.865010,0.017957,0.351878
993,8.275000,-0.017989,1.024997,0.021769,-0.101456,0.474717,0.278328,1.865001,0.017964,0.351882
994,8.283333,-0.017982,1.025002,0.021764,-0.098915,0.474493,0.278543,1.864930,0.017981,0.351895
995,8.291667,-0.017987,1.025000,0.021769,-0.096305,0.474125,0.278442,1.864939,0.017996,0.351897
996,8.300000,-0.017985,1.024992,0.021760,-0.093534,0.473666,0.278138,1.864933,0.017994,0.351900
997,8.308333,-0.017987,1.025004,0.021764,-0.090749,0.473122,0.277671,1.865012,0.017942,0.351871
998,8.316667,-0.017993,1.024994,0.021764,-0.087860,0.472288,0.276905,1.865043,0.017932,0.351866
999,8.325000,-0.017987,1.024989,0.021762,-0.084944,0.471563,0.275807,1.864967,0.017971,0.351886
1000,8.333333,-0.017985,1.024992,0.021766,-0.082045,0.470582,0.274426,1.864910,0.018007,0.351907
1001,8.341667,-0.017988,1.024995,0.021763,-0.078921,0.469503,0.272895,1.864978,0.017971,0.351887
1002,8.350000,-0.018007,1.025013,0.021719,-0.075709,0.468349,0.271027,1.865007,0.017928,0.351869
1003,8.358333,-0.017988,1.024995,0.021761,-0.072678,0.467109,0.268885,1.864929,0.017986,0.351900
1004,8.366667,-0.017995,1.024993,0.021766,-0.069376,0.465815,0.266524,1.864956,0.017980,0.351894
1005,8.375000,-0.017994,1.024991,0.021768,-0.066030,0.464279,0.263906,1.864889,0.018025,0.351917
1006,8.383333,-0.017988,1.024993,0.021769,-0.062835,0.462829,0.261141,1.864970,0.017980,0.351890
1007,8.391667,-0.017994,1.024993,0.021766,-0.059585,0.461297,0.257805,1.865032,0.017948,0.351869
1008,8.400000,-0.017990,1.024994,0.021763,-0.056034,0.459788,0.254423,1.864939,0.017978,0.351893
1009,8.408333,-0.017989,1.024993,0.021769,-0.052685,0.457943,0.250856,1.865043,0.017934,0.351868
1010,8.416667,-0.017990,1.024997,0.021767,-0.049272,0.456261,0.246871,1.864996,0.017971,0.351882
1011,8.425000,-0.017980,1.024995,0.021764,-0.045730,0.454467,0.242748,1.865071,0.017912,0.351856
1012,8.433333,-0.017991,1.024993,0.021763,-0.042096,0.452566,0.238425,1.865008,0.017936,0.351871
1013,8.441667,-0.017984,1.024997,0.021760,-0.038719,0.450768,0.233746,1.864939,0.018008,0.351901
1014,8.450000,-0.017992,1.024993,0.021760,-0.035055,0.448825,0.228950,1.865040,0.017953,0.351873
1015,8.458333,-0.017989,1.025000,0.021765,-0.031545,0.447023,0.223877,1.865023,0.017957,0.351875
1016,8.466667,-0.017984,1.024994,0.021762,-0.027942,0.445129,0.218580,1.865009,0.017957,0.351879
1017,8.475000,-0.017992,1.024997,0.021768,-0.024527,0.443187,0.212896,1.865029,0.017947,0.351870
1018,8.483333,-0.017987,1.024991,0.021768,-0.020901,0.441403,0.207127,1.864956,0.017965,0.351886
1019,8.491667,-0.017983,1.024990,0.021771,-0.017230,0.439462,0.201244,1.865005,0.017971,0.351884
1020,8.500000,-0.017981,1.024985,0.021768,-0.013634,0.437623,0.195139,1.865007,0.017960,0.351876
1021,8.508333,-0.017977,1.024992,0.021767,-0.010161,0.435883,0.188702,1.865006,0.017969,0.351880
1022,8.516667,-0.017976,1.024991,0.021763,-0.006595,0.434116,0.182078,1.865070,0.017903,0.351853
1023,8.525000,-0.017984,1.024985,0.021765,-0.003103,0.432376,0.175335,1.864973,0.017986,0.351892
1024,8.533333,-0.017980,1.024994,0.021765,0.000383,0.430793,0.168502,1.865115,0.017912,0.351851
1025,8.541667,-0.017980,1.024994,0.021769,0.003839,0.429157,0.161383,1.864967,0.017969,0.351885
1026,8.550000,-0.017971,1.024986,0.021766,0.007211,0.427630,0.153950,1.864911,0.018011,0.351908
1027,8.558333,-0.017974,1.024987,0.021760,0.010664,0.426228,0.146660,1.864958,0.017980,0.351891
1028,8.566667,-0.017974,1.024989,0.021766,0.013926,0.424837,0.139047,1.864964,0.017983,0.351895
1029,8.575000,-0.017969,1.024989,0.021765,0.017262,0.423642,0.131440,1.864932,0.018000,0.351901
1030,8.583333,-0.017973,1.024995,0.021762,0.020478,0.422487,0.123531,1.865009,0.017962,0.351881
1031,8.591667,-0.017975,1.024990,0.021762,0.023632,0.421340,0.115684,1.864888,0.018041,0.351918
1032,8.600000,-0.017975,1.024989,0.021764,0.026696,0.420458,0.107555,1.864975,0.017971,0.351888
1033,8.608333,-0.017973,1.024998,0.021764,0.029795,0.419647,0.099503,1.864964,0.017981,0.351889
1034,8.616667,-0.017919,1.024956,0.021745,0.032835,0.418798,0.091208,1.865046,0.017935,0.351867
1035,8.625000,-0.017919,1.024962,0.021746,0.035718,0.418129,0.083081,1.865032,0.017942,0.351868
1036,8.633333,-0.017965,1.024993,0.021762,0.038474,0.417652,0.074682,1.865067,0.017929,0.351861
1037,8.641667,-0.017972,1.025002,0.021766,0.041363,0.417300,0.066244,1.865007,0.017965,0.351881
1038,8.650000,-0.017969,1.025000,0.021762,0.043807,0.416951,0.057719,1.865034,0.017937,0.351869
1039,8.658333,-0.017967,1.024998,0.021761,0.046406,0.416895,0.049296,1.864971,0.017986,0.351893
1040,8.666667,-0.017969,1.024994,0.021765,0.048760,0.416707,0.040865,1.865078,0.017913,0.351855
1041,8.675000,-0.017966,1.025002,0.021760,0.051358,0.416901,0.032323,1.865040,0.017942,0.351870
1042,8.683333,-0.017923,1.024960,0.021743,0.053505,0.417030,0.023802,1.864960,0.017986,0.351891
1043,8.691667,-0.017975,1.024998,0.021769,0.055700,0.417382,0.015258,1.864989,0.017971,0.351882
1044,8.700000,-0.017930,1.024956,0.021745,0.057764,0.417610,0.006880,1.864876,0.018016,0.351916
1045,8.708333,-0.017974,1.025001,0.021764,0.059802,0.418219,-0.001429,1.864975,0.017968,0.351887
1046,8.716667,-0.017972,1.025004,0.021764,0.061472,0.418827,-0.009926,1.865039,0.017952,0.351873
1047,8.725000,-0.017974,1.025001,0.021768,0.063318,0.419659,-0.018091,1.865001,0.017952,0.351876
1048,8.733333,-0.017978,1.025008,0.021772,0.064784,0.420396,-0.026430,1.864940,0.017984,0.351896
1049,8.741667,-0.017923,1.024967,0.021750,0.066326,0.421302,-0.034564,1.864966,0.017981,0.351888
1050,8.750000,-0.017975,1.025007,0.021770,0.067750,0.422284,-0.042522,1.865067,0.017900,0.351853
1051,8.758333,-0.017974,1.025002,0.021772,0.068921,0.423422,-0.050555,1.864987,0.017944,0.351879
1052,8.766667,-0.017972,1.025011,0.021773,0.070095,0.424479,-0.058454,1.865010,0.017951,0.351877
1053,8.775000,-0.017973,1.025008,0.021773,0.071165,0.425777,-0.066222,1.865035,0.017942,0.351869
1054,8.783333,-0.017967,1.025013,0.021770,0.072088,0.426987,-0.073801,1.864974,0.017969,0.351889
1055,8.791667,-0.017964,1.025020,0.021778,0.072781,0.428397,-0.081200,1.865006,0.017954,0.351877
1056,8.800000,-0.017974,1.025011,0.021773,0.073424,0.429694,-0.088582,1.864969,0.017987,0.351891
1057,8.808333,-0.017978,1.025015,0.021776,0.073938,0.431172,-0.095662,1.865025,0.017948,0.351876
1058,8.816667,-0.017924,1.024971,0.021750,0.074359,0.432651,-0.102766,1.865034,0.017936,0.351866
1059,8.825000,-0.017972,1.025010,0.021774,0.074662,0.434215,-0.109491,1.864982,0.017970,0.351885
1060,8.833333,-0.017980,1.025011,0.021781,0.074727,0.435594,-0.116258,1.864993,0.017970,0.351882
1061,8.841667,-0.017970,1.025012,0.021773,0.074815,0.437216,-0.122731,1.865033,0.017941,0.351866
1062,8.850000,-0.017976,1.025011,0.021778,0.074768,0.438833,-0.129117,1.865025,0.017932,0.351868
1063,8.858333,-0.017982,1.025014,0.021780,0.074599,0.440297,-0.135102,1.865011,0.017940,0.351873
1064,8.866667,-0.017932,1.024966,0.021758,0.074212,0.441896,-0.141107,1.864997,0.017952,0.351878
1065,8.875000,-0.017981,1.025012,0.021779,0.073753,0.443348,-0.146835,1.864898,0.018024,0.351912
1066,8.883333,-0.017984,1.025015,0.021782,0.073289,0.444909,-0.152312,1.865030,0.017949,0.351874
1067,8.891667,-0.017984,1.025023,0.021779,0.072665,0.446415,-0.157603,1.865087,0.017906,0.351852
1068,8.900000,-0.017980,1.025021,0.021790,0.071808,0.447767,-0.162775,1.865056,0.017940,0.351867
1069,8.908333,-0.018003,1.025041,0.021742,0.070910,0.449223,-0.167615,1.865015,0.017954,0.351874
1070,8.916667,-0.017991,1.025029,0.021784,0.070026,0.450566,-0.172156,1.865034,0.017944,0.351870
1071,8.925000,-0.017987,1.025031,0.021794,0.068875,0.451978,-0.176753,1.865045,0.017923,0.351860
1072,8.933333,-0.017981,1.025031,0.021787,0.067675,0.453121,-0.180940,1.864947,0.017982,0.351892
1073,8.941667,-0.017985,1.025030,0.021786,0.066287,0.454363,-0.184928,1.864928,0.018012,0.351906
1074,8.950000,-0.017988,1.025031,0.021784,0.064872,0.455463,-0.188661,1.864952,0.017975,0.351894
1075,8.958333,-0.017992,1.025025,0.021785,0.063404,0.456638,-0.192173,1.864956,0.017968,0.351889
1076,8.966667,-0.017988,1.025035,0.021783,0.061821,0.457501,-0.195445,1.864986,0.017972,0.351882
1077,8.975000,-0.017991,1.025031,0.021782,0.060025,0.458441,-0.198500,1.864995,0.017968,0.351882
1078,8.983333,-0.017991,1.025036,0.021782,0.058292,0.459270,-0.201252,1.865041,0.017945,0.351869
1079,8.991667,-0.017991,1.025036,0.021788,0.056439,0.459914,-0.203769,1.865023,0.017937,0.351869
1080,9.000000,-0.017992,1.025030,0.021790,0.054589,0.460538,-0.206121,1.865025,0.017946,0.351872
1081,9.008333,-0.017944,1.024991,0.021770,0.052399,0.461110,-0.208123,1.864935,0.017993,0.351900
1082,9.016667,-0.017995,1.025034,0.021794,0.050272,0.461466,-0.209992,1.865033,0.017922,0.351863
1083,9.025000,-0.017987,1.025030,0.021788,0.048257,0.461737,-0.211426,1.864980,0.017979,0.351887
1084,9.033333,-0.017988,1.025036,0.021788,0.045898,0.461918,-0.212770,1.864965,0.017968,0.351889
1085,9.041667,-0.017993,1.025035,0.021785,0.043566,0.462187,-0.213816,1.864970,0.017980,0.351890
1086,9.050000,-0.017994,1.025030,0.021790,0.041207,0.462237,-0.214454,1.864993,0.017971,0.351881
1087,9.058333,-0.018006,1.025047,0.021741,0.038656,0.462168,-0.215121,1.864957,0.017984,0.351891
1088,9.066667,-0.017987,1.025037,0.021784,0.036171,0.461865,-0.215357,1.864982,0.017964,0.351883
1089,9.075000,-0.017999,1.025032,0.021779,0.033606,0.461554,-0.215462,1.865045,0.017944,0.351869
1090,9.083333,-0.017989,1.025034,0.021785,0.030915,0.461190,-0.215257,1.864935,0.017980,0.351897
1091,9.091667,-0.017990,1.025023,0.021784,0.028197,0.460698,-0.214621,1.864866,0.018019,0.351915
1092,9.100000,-0.017999,1.025027,0.021779,0.025519,0.460097,-0.213982,1.864979,0.017966,0.351885
1093,9.108333,-0.017991,1.025031,0.021780,0.022701,0.459527,-0.212786,1.864968,0.017974,0.351890
1094,9.116667,-0.017988,1.025030,0.021782,0.019701,0.458694,-0.211620,1.865036,0.017946,0.351871
1095,9.125000,-0.018003,1.025043,0.021737,0.016988,0.457744,-0.210084,1.864981,0.017952,0.351881
1096,9.133333,-0.017996,1.025027,0.021785,0.013903,0.456996,-0.208324,1.864518,0.017845,0.351793
1097,9.141667,-0.017995,1.025032,0.021782,0.011039,0.455764,-0.206124,1.864911,0.018026,0.351913
1098,9.150000,-0.017991,1.025037,0.021786,0.008154,0.454756,-0.203821,1.864952,0.017975,0.351894
1099,9.158333,-0.017997,1.025032,0.021781,0.005039,0.453600,-0.201413,1.864987,0.017971,0.351884
1100,9.166667,-0.017995,1.025040,0.021783,0.001958,0.452358,-0.198474,1.864876,0.018019,0.351915
1101,9.175000,-0.017996,1.025037,0.021780,-0.001177,0.451092,-0.195498,1.864996,0.017988,0.351889
1102,9.183333,-0.017991,1.025034,0.021785,-0.004309,0.449666,-0.192232,1.865014,0.017943,0.351875
1103,9.191667,-0.017994,1.025033,0.021784,-0.007514,0.448384,-0.188604,1.864930,0.017991,0.351899
1104,9.200000,-0.018005,1.025045,0.021745,-0.010491,0.446876,-0.184685,1.865039,0.017935,0.351866
1105,9.208333,-0.017987,1.025026,0.021782,-0.013675,0.445339,-0.180693,1.865026,0.017960,0.351876
1106,9.216667,-0.018007,1.025040,0.021739,-0.016809,0.443823,-0.176359,1.864946,0.017978,0.351891
1107,9.225000,-0.018002,1.025043,0.021735,-0.019980,0.442287,-0.171845,1.864990,0.017965,0.351883
1108,9.233333,-0.017986,1.025026,0.021776,-0.023149,0.440723,-0.167062,1.865048,0.017917,0.351860
1109,9.241667,-0.017994,1.025022,0.021777,-0.026298,0.439140,-0.162235,1.864911,0.018002,0.351905
1110,9.250000,-0.017983,1.025019,0.021776,-0.029481,0.437562,-0.156925,1.865024,0.017943,0.351873
1111,9.258333,-0.017983,1.025016,0.021785,-0.032645,0.435847,-0.151446,1.865028,0.017945,0.351872
1112,9.266667,-0.017989,1.025020,0.021783,-0.035826,0.434265,-0.145933,1.865040,0.017936,0.351869
1113,9.275000,-0.017984,1.025024,0.021775,-0.038825,0.432669,-0.139912,1.864914,0.018009,0.351906
1114,9.283333,-0.017986,1.025020,0.021776,-0.041966,0.431253,-0.133907,1.864940,0.017999,0.351897
1115,9.291667,-0.017989,1.025010,0.021773,-0.044950,0.429550,-0.127617,1.864903,0.018021,0.351909
1116,9.300000,-0.017988,1.025013,0.021773,-0.048056,0.428200,-0.121231,1.865026,0.017944,0.351872
1117,9.308333,-0.017998,1.025033,0.021731,-0.051035,0.426879,-0.114503,1.864916,0.017989,0.351900
1118,9.316667,-0.017985,1.025012,0.021769,-0.053965,0.425477,-0.107617,1.864946,0.017985,0.351895
1119,9.325000,-0.017979,1.025023,0.021769,-0.056899,0.424056,-0.100765,1.865041,0.017933,0.351866
1120,9.333333,-0.017994,1.025013,0.021771,-0.059832,0.422838,-0.093640,1.864974,0.017976,0.351890
1121,9.341667,-0.018002,1.025024,0.021735,-0.062603,0.421746,-0.086409,1.865005,0.017971,0.351881
1122,9.350000,-0.017985,1.025015,0.021768,-0.065343,0.420801,-0.078952,1.864976,0.017981,0.351890
1123,9.358333,-0.017981,1.025011,0.021771,-0.067997,0.419810,-0.071340,1.864938,0.017999,0.351899
1124,9.366667,-0.017985,1.025008,0.021769,-0.070674,0.418836,-0.063667,1.864954,0.017989,0.351894
1125,9.375000,-0.017984,1.025010,0.021771,-0.073400,0.417943,-0.055839,1.864993,0.017960,0.351880
1126,9.383333,-0.017984,1.025009,0.021769,-0.075935,0.417172,-0.047981,1.864977,0.017976,0.351888
1127,9.391667,-0.017982,1.025011,0.021767,-0.078192,0.416749,-0.039938,1.865033,0.017937,0.351867
1128,9.400000,-0.017981,1.025003,0.021770,-0.080601,0.416116,-0.031811,1.865042,0.017935,0.351868
1129,9.408333,-0.017980,1.025006,0.021772,-0.082954,0.415693,-0.023640,1.865022,0.017966,0.351880
1130,9.416667,-0.017972,1.024999,0.021773,-0.085066,0.415446,-0.015467,1.864940,0.017982,0.351895
1131,9.425000,-0.017972,1.025002,0.021767,-0.087294,0.415097,-0.007244,1.864930,0.017996,0.351901
1132,9.433333,-0.017970,1.025001,0.021768,-0.089265,0.415149,0.001152,1.864899,0.017996,0.351903
1133,9.441667,-0.017979,1.024999,0.021767,-0.091235,0.415035,0.009501,1.864975,0.017972,0.351885
1134,9.450000,-0.017976,1.025005,0.021766,-0.093114,0.415190,0.017746,1.864973,0.017972,0.351888
1135,9.458333,-0.017978,1.025005,0.021765,-0.094693,0.415488,0.026205,1.865002,0.017954,0.351878
1136,9.466667,-0.017984,1.024999,0.021768,-0.096533,0.415712,0.034570,1.865002,0.017935,0.351875
1137,9.475000,-0.017983,1.024995,0.021767,-0.098262,0.416171,0.042946,1.864941,0.018010,0.351902
1138,9.483333,-0.017980,1.024993,0.021765,-0.099499,0.416793,0.051241,1.865064,0.017930,0.351863
1139,9.491667,-0.017979,1.025001,0.021767,-0.100972,0.417542,0.059500,1.864939,0.017985,0.351898
1140,9.500000,-0.017984,1.025001,0.021766,-0.102261,0.418358,0.067696,1.864982,0.017969,0.351885
1141,9.508333,-0.017984,1.025004,0.021768,-0.103278,0.419160,0.075890,1.864965,0.017991,0.351893
1142,9.516667,-0.017983,1.024998,0.021767,-0.104358,0.420146,0.084076,1.864972,0.017970,0.351887
1143,9.525000,-0.017987,1.024998,0.021765,-0.105329,0.421017,0.091999,1.864948,0.018006,0.351901
1144,9.533333,-0.017981,1.024993,0.021762,-0.106171,0.422286,0.099949,1.865001,0.017980,0.351886
1145,9.541667,-0.017989,1.025000,0.021768,-0.107114,0.423504,0.107632,1.864993,0.017967,0.351882
1146,9.550000,-0.017988,1.025000,0.021763,-0.107558,0.424615,0.115418,1.864942,0.017986,0.351895
1147,9.558333,-0.017998,1.024991,0.021768,-0.108181,0.426040,0.123070,1.864860,0.018027,0.351920
1148,9.566667,-0.017989,1.024991,0.021766,-0.108449,0.427441,0.130401,1.865001,0.017969,0.351884
1149,9.575000,-0.017992,1.024993,0.021758,-0.108763,0.428912,0.137809,1.865002,0.017959,0.351879
1150,9.583333,-0.017991,1.024996,0.021768,-0.109007,0.430490,0.144937,1.864969,0.017963,0.351887
1151,9.591667,-0.018001,1.024997,0.021768,-0.109058,0.432078,0.151996,1.864914,0.018008,0.351908
1152,9.600000,-0.017990,1.024992,0.021768,-0.109125,0.433485,0.158856,1.864908,0.017998,0.351905
1153,9.608333,-0.017993,1.024988,0.021768,-0.108966,0.435267,0.165408,1.864984,0.017973,0.351885
1154,9.616667,-0.017983,1.024999,0.021769,-0.108703,0.436803,0.172064,1.865025,0.017944,0.351870
1155,9.625000,-0.017945,1.024952,0.021742,-0.108386,0.438554,0.178284,1.864977,0.017971,0.351886
1156,9.633333,-0.017997,1.024994,0.021765,-0.107917,0.440096,0.184525,1.864963,0.017991,0.351896
1157,9.641667,-0.017995,1.024996,0.021762,-0.107411,0.441940,0.190451,1.864884,0.018019,0.351914
1158,9.650000,-0.017991,1.024991,0.021754,-0.106860,0.443537,0.196101,1.865023,0.017943,0.351873
