Format Version,1.21,Take Name,Run_10_Paketband_gewicht,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 11.07.31 AM,Total Frames in Take,9443,Total Exported Frames,9443,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3969,33.075000,,,,-0.001245,1.021337,0.024846,,,,,,,-0.147439,0.437133,0.255707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970,33.083333,,,,-0.001240,1.021335,0.024848,,,,,,,-0.144117,0.436855,0.258724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3971,33.091667,,,,-0.001245,1.021337,0.024847,,,,,,,-0.142151,0.438609,0.262186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,33.100000,,,,-0.001238,1.021337,0.024849,,,,,,,-0.138634,0.438027,0.264677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3973,33.108333,,,,-0.001243,1.021336,0.024842,,,,,,,-0.135573,0.438568,0.267172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,33.116667,,,,-0.001234,1.021337,0.024845,,,,,,,-0.132412,0.438651,0.269420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,33.125000,,,,-0.001232,1.021340,0.024846,,,,,,,-0.130190,0.440210,0.271989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,33.133333,,,,-0.001224,1.021335,0.024841,,,,,,,-0.126046,0.439152,0.273432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,33.141667,,,,-0.001225,1.021338,0.024846,,,,,,,-0.122647,0.439242,0.274906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3978,33.150000,,,,-0.001227,1.021338,0.024849,,,,,,,-0.118915,0.439235,0.276416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,33.158333,,,,-0.001222,1.021336,0.024843,,,,,,,-0.115408,0.438914,0.277545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,33.166667,,,,-0.001214,1.021336,0.024845,,,,,,,-0.112370,0.439798,0.278775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,33.175000,,,,-0.001209,1.021337,0.024845,,,,,,,-0.108705,0.439357,0.279166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,33.183333,,,,-0.001215,1.021335,0.024846,,,,,,,-0.104614,0.438857,0.279706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,33.191667,,,,-0.001208,1.021338,0.024851,,,,,,,-0.099711,0.437185,0.279283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,33.200000,,,,-0.001209,1.021343,0.024849,,,,,,,-0.095367,0.436227,0.279191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,33.208333,,,,-0.001207,1.021331,0.024840,,,,,,,-0.091387,0.435548,0.278585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,33.216667,,,,-0.001203,1.021335,0.024849,,,,,,,-0.086958,0.434508,0.278143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,33.225000,,,,-0.001201,1.021328,0.024841,,,,,,,-0.082592,0.433672,0.276943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,33.233333,,,,-0.001200,1.021328,0.024846,,,,,,,-0.079071,0.433899,0.276189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,33.241667,,,,-0.001199,1.021330,0.024842,,,,,,,-0.073732,0.431439,0.274294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,33.250000,,,,-0.001193,1.021326,0.024845,,,,,,,-0.071735,0.433605,0.272914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,33.258333,,,,-0.001190,1.021324,0.024841,,,,,,,-0.064299,0.429090,0.270563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,33.266667,,,,-0.001180,1.021326,0.024842,,,,,,,-0.059616,0.427407,0.268167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,33.275000,,,,-0.001181,1.021314,0.024897,,,,,,,-0.055646,0.427686,0.266371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,33.283333,,,,-0.001175,1.021315,0.024901,,,,,,,-0.050875,0.426151,0.263569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,33.291667,,,,-0.001170,1.021312,0.024896,,,,,,,-0.046030,0.424519,0.260668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,33.300000,,,,-0.001172,1.021309,0.024837,,,,,,,-0.042905,0.425068,0.257237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,33.308333,,,,-0.001170,1.021317,0.024841,,,,,,,-0.035274,0.420249,0.253382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,33.316667,,,,-0.001215,1.021247,0.024827,,,,,,,-0.030352,0.418577,0.249551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,33.325000,,,,-0.001158,1.021303,0.024897,,,,,,,-0.026285,0.418339,0.246115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,33.333333,,,,-0.001166,1.021309,0.024837,,,,,,,-0.020377,0.415390,0.241231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,33.341667,,,,-0.001156,1.021303,0.024832,,,,,,,-0.015266,0.413776,0.236901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,33.350000,,,,-0.001149,1.021297,0.024887,,,,,,,-0.011241,0.413359,0.232730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,33.358333,,,,-0.001151,1.021297,0.024835,,,,,,,-0.006328,0.411533,0.227689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,33.366667,,,,-0.001136,1.021291,0.024891,,,,,,,-0.001403,0.410023,0.222422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,33.375000,,,,-0.001129,1.021291,0.024890,,,,,,,0.003633,0.408356,0.217010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,33.383333,,,,-0.001127,1.021287,0.024891,,,,,,,0.008559,0.406883,0.211448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,33.391667,,,,-0.001080,1.021251,0.024854,,,,,,,0.013497,0.405358,0.205619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,33.400000,,,,-0.001095,1.021268,0.024937,,,,,,,0.019619,0.402470,0.198848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,33.408333,,,,-0.001073,1.021256,0.024852,,,,,,,0.023949,0.401105,0.192889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,33.416667,,,,-0.001107,1.021287,0.024882,,,,,,,0.028740,0.399755,0.186409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,33.425000,,,,-0.001073,1.021254,0.024793,,,,,,,0.033494,0.398288,0.179798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,33.433333,,,,-0.001066,1.021244,0.024849,,,,,,,0.038262,0.397138,0.173014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,33.441667,,,,-0.001060,1.021247,0.024851,,,,,,,0.042821,0.395813,0.165962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,33.450000,,,,-0.001041,1.021229,0.024834,,,,,,,0.047391,0.394630,0.158754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,33.458333,,,,-0.001025,1.021226,0.024891,,,,,,,0.051618,0.394235,0.152014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,33.466667,,,,-0.001053,1.021240,0.024840,,,,,,,0.056218,0.392331,0.143936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,33.475000,,,,-0.001045,1.021252,0.024789,,,,,,,0.060190,0.392173,0.136820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,33.483333,,,,-0.001032,1.021242,0.024836,,,,,,,0.064515,0.391445,0.129109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,33.491667,,,,-0.001039,1.021245,0.024782,,,,,,,0.069068,0.389926,0.120674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,33.500000,,,,-0.001030,1.021239,0.024835,,,,,,,0.073059,0.389409,0.112843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,33.508333,,,,-0.001019,1.021250,0.024834,,,,,,,0.076627,0.389370,0.105139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,33.516667,,,,-0.001013,1.021250,0.024828,,,,,,,0.080719,0.388197,0.096456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,33.525000,,,,-0.001014,1.021254,0.024773,,,,,,,0.084497,0.387993,0.088179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,33.533333,,,,-0.001005,1.021252,0.024765,,,,,,,0.088163,0.387783,0.079894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,33.541667,,,,-0.000999,1.021264,0.024765,,,,,,,0.091531,0.387435,0.071388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,33.550000,,,,-0.000997,1.021260,0.024766,,,,,,,0.094892,0.387664,0.062996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,33.558333,,,,-0.000992,1.021254,0.024815,,,,,,,0.098157,0.387677,0.054489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,33.566667,,,,-0.000992,1.021263,0.024755,,,,,,,0.101007,0.387727,0.045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,33.575000,,,,-0.000988,1.021267,0.024755,,,,,,,0.104086,0.388114,0.037433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,33.583333,,,,-0.000978,1.021269,0.024751,,,,,,,0.106735,0.388368,0.028939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,33.591667,,,,-0.000967,1.021276,0.024747,,,,,,,0.109383,0.388861,0.020351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,33.600000,,,,-0.000965,1.021274,0.024747,,,,,,,0.111764,0.389378,0.011747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,33.608333,,,,-0.000958,1.021277,0.024745,,,,,,,0.113660,0.390603,0.003677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,33.616667,,,,-0.000960,1.021278,0.024738,,,,,,,0.116164,0.390811,-0.005306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,33.625000,,,,-0.000941,1.021294,0.024738,,,,,,,0.118220,0.391569,-0.013851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036,33.633333,,,,-0.000945,1.021294,0.024737,,,,,,,0.119969,0.392371,-0.022180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,33.641667,,,,-0.000939,1.021296,0.024728,,,,,,,0.121731,0.393532,-0.030430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,33.650000,,,,-0.000934,1.021303,0.024733,,,,,,,0.123091,0.394565,-0.038820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,33.658333,,,,-0.000930,1.021306,0.024724,,,,,,,0.124559,0.395639,-0.046837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,33.666667,,,,-0.000924,1.021311,0.024726,,,,,,,0.125690,0.396415,-0.055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,33.675000,,,,-0.000919,1.021314,0.024718,,,,,,,0.126475,0.397697,-0.063020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042,33.683333,,,,-0.000921,1.021317,0.024715,,,,,,,0.127368,0.399117,-0.070894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043,33.691667,,,,-0.000902,1.021319,0.024661,,,,,,,0.128116,0.400444,-0.078506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044,33.700000,,,,-0.000904,1.021333,0.024708,,,,,,,0.128794,0.401449,-0.086485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,33.708333,,,,-0.000901,1.021342,0.024711,,,,,,,0.129198,0.402845,-0.093899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046,33.716667,,,,-0.000905,1.021347,0.024704,,,,,,,0.129326,0.404351,-0.101240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,33.725000,,,,-0.000895,1.021348,0.024650,,,,,,,0.129352,0.405955,-0.108275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,33.733333,,,,-0.000894,1.021348,0.024649,,,,,,,0.129337,0.407297,-0.115358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,33.741667,,,,-0.000893,1.021361,0.024700,,,,,,,0.128867,0.408810,-0.122123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,33.750000,,,,-0.000878,1.021361,0.024645,,,,,,,0.128504,0.410263,-0.128781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,33.758333,,,,-0.000895,1.021378,0.024695,,,,,,,0.127744,0.411867,-0.135398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,33.766667,,,,-0.000878,1.021375,0.024648,,,,,,,0.126917,0.413279,-0.141578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,33.775000,,,,-0.000877,1.021382,0.024646,,,,,,,0.126049,0.414677,-0.147748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,33.783333,,,,-0.000882,1.021389,0.024639,,,,,,,0.124783,0.416327,-0.153500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,33.791667,,,,-0.000880,1.021390,0.024643,,,,,,,0.123824,0.417535,-0.159126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,33.800000,,,,-0.000883,1.021387,0.024642,,,,,,,0.122316,0.418889,-0.164592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,33.808333,,,,-0.000891,1.021402,0.024697,,,,,,,0.120728,0.420235,-0.169842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,33.816667,,,,-0.000885,1.021397,0.024644,,,,,,,0.119093,0.421609,-0.174716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,33.825000,,,,-0.000890,1.021397,0.024642,,,,,,,0.117178,0.422755,-0.179729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,33.833333,,,,-0.000883,1.021407,0.024648,,,,,,,0.115268,0.423832,-0.184349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,33.841667,,,,-0.000891,1.021406,0.024637,,,,,,,0.113008,0.424981,-0.188672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,33.850000,,,,-0.000929,1.021444,0.024615,,,,,,,0.110875,0.426060,-0.192728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,33.858333,,,,-0.000924,1.021441,0.024606,,,,,,,0.108532,0.427049,-0.196544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,33.866667,,,,-0.000887,1.021408,0.024632,,,,,,,0.106015,0.427850,-0.200137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,33.875000,,,,-0.000921,1.021446,0.024602,,,,,,,0.103368,0.428556,-0.203717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,33.883333,,,,-0.000929,1.021458,0.024650,,,,,,,0.100759,0.429377,-0.206807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,33.891667,,,,-0.000929,1.021449,0.024609,,,,,,,0.097806,0.429902,-0.209775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,33.900000,,,,-0.000934,1.021459,0.024617,,,,,,,0.094754,0.430395,-0.212445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,33.908333,,,,-0.000933,1.021453,0.024612,,,,,,,0.091704,0.430752,-0.214683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,33.916667,,,,-0.000944,1.021451,0.024608,,,,,,,0.088576,0.431173,-0.216942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,33.925000,,,,-0.000937,1.021450,0.024612,,,,,,,0.085216,0.431375,-0.218755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,33.933333,,,,-0.000941,1.021445,0.024609,,,,,,,0.081950,0.431645,-0.220454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,33.941667,,,,-0.000945,1.021454,0.024614,,,,,,,0.078373,0.431587,-0.221807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,33.950000,,,,-0.000954,1.021449,0.024607,,,,,,,0.074807,0.431451,-0.222863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,33.958333,,,,-0.000917,1.021425,0.024641,,,,,,,0.071024,0.431531,-0.223733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,33.966667,,,,-0.000955,1.021459,0.024608,,,,,,,0.067393,0.431242,-0.224278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,33.975000,,,,-0.000953,1.021451,0.024614,,,,,,,0.063562,0.430860,-0.224697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,33.983333,,,,-0.000955,1.021447,0.024608,,,,,,,0.059573,0.430366,-0.224799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,33.991667,,,,-0.000961,1.021454,0.024611,,,,,,,0.055606,0.429928,-0.224532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,34.000000,,,,-0.000968,1.021451,0.024612,,,,,,,0.051651,0.429135,-0.224076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,34.008333,,,,-0.000967,1.021454,0.024614,,,,,,,0.047322,0.428533,-0.223423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,34.016667,,,,-0.000978,1.021464,0.024663,,,,,,,0.043203,0.427762,-0.222459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
