Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
6908,57.566667,0.2344,0.430169,0.093658,-0.000844,1.021361,0.024596
6909,57.575,0.231254,0.428825,0.092949,-0.000859,1.021363,0.024653
6910,57.583333,0.22749,0.426478,0.091509,-0.000852,1.021358,0.024613
6911,57.591667,0.224527,0.425908,0.091195,-0.000847,1.02135,0.024661
6912,57.6,0.220027,0.423287,0.089575,-0.000849,1.021342,0.024665
6913,57.608333,0.215941,0.42159,0.088461,-0.00085,1.02134,0.024659
6914,57.616667,0.211584,0.419928,0.08777,-0.000779,1.021349,0.024686
6915,57.625,0.206886,0.418072,0.08649,-0.000863,1.021342,0.02466
6916,57.633333,0.202319,0.416251,0.085382,-0.000864,1.021339,0.024662
6917,57.641667,0.197202,0.414461,0.084088,-0.000869,1.021336,0.024661
6918,57.65,0.191814,0.412506,0.082527,-0.000873,1.021335,0.024661
6919,57.658333,0.186426,0.410522,0.0812,-0.000883,1.021333,0.024667
6920,57.666667,0.180746,0.408639,0.079761,-0.000887,1.021328,0.024667
6921,57.675,0.17468,0.406714,0.078093,-0.000882,1.021327,0.024666
6922,57.683333,0.168629,0.404651,0.076457,-0.000892,1.021317,0.024659
6923,57.691667,0.162305,0.402765,0.074741,-0.000894,1.021319,0.024662
6924,57.7,0.155831,0.400739,0.072976,-0.0009,1.021315,0.024668
6925,57.708333,0.14902,0.398896,0.071306,-0.000908,1.021313,0.024676
6926,57.716667,0.142206,0.396968,0.069317,-0.000914,1.021309,0.024678
6927,57.725,0.135126,0.395286,0.067268,-0.000918,1.021306,0.024677
6928,57.733333,0.127901,0.393191,0.064762,-0.000925,1.021304,0.024678
6929,57.741667,0.120486,0.391841,0.063326,-0.000932,1.021302,0.024681
6930,57.75,0.112801,0.39068,0.061775,-0.000938,1.021301,0.024684
6931,57.758333,0.104915,0.389112,0.059696,-0.000945,1.021298,0.024681
6932,57.766667,0.09706,0.387627,0.057651,-0.000953,1.021298,0.024676
6933,57.775,0.08914,0.386276,0.05568,-0.000958,1.021296,0.024686
6934,57.783333,0.080919,0.384892,0.0534,-0.000964,1.021295,0.024691
6935,57.791667,0.07264,0.383612,0.051208,-0.000976,1.021297,0.024697
6936,57.8,0.063788,0.383189,0.049473,-0.000981,1.021287,0.024695
6937,57.808333,0.05519,0.382029,0.047095,-0.000986,1.021288,0.024687
6938,57.816667,0.047216,0.380559,0.044509,-0.001,1.021289,0.024698
6939,57.825,0.038545,0.379743,0.042107,-0.00101,1.021287,0.024703
6940,57.833333,0.029954,0.379215,0.039924,-0.001015,1.021283,0.0247
6941,57.841667,0.021132,0.378586,0.037604,-0.001018,1.021284,0.024708
6942,57.85,0.012416,0.378261,0.035349,-0.001033,1.021283,0.024702
6943,57.858333,0.003654,0.377927,0.032966,-0.001041,1.021281,0.024707
6944,57.866667,-0.005716,0.378438,0.030991,-0.001046,1.021281,0.024708
6945,57.875,-0.014657,0.378336,0.028573,-0.001054,1.021277,0.02471
6946,57.883333,-0.023424,0.378529,0.026327,-0.001059,1.02128,0.024711
6947,57.891667,-0.032374,0.378557,0.023856,-0.001068,1.021286,0.024715
6948,57.9,-0.041125,0.378981,0.021547,-0.001069,1.021271,0.024767
6949,57.908333,-0.049237,0.37894,0.019096,-0.001091,1.021286,0.024719
6950,57.916667,-0.058564,0.380179,0.01701,-0.001098,1.021276,0.024715
6951,57.925,-0.067139,0.380871,0.014731,-0.00111,1.021288,0.024717
6952,57.933333,-0.07521,0.380167,0.011475,-0.001118,1.02129,0.024724
6953,57.941667,-0.084317,0.382539,0.01015,-0.001126,1.021292,0.024726
6954,57.95,-0.09262,0.383765,0.008045,-0.001129,1.021288,0.024725
6955,57.958333,-0.101,0.384764,0.005699,-0.00114,1.021295,0.024729
6956,57.966667,-0.108556,0.385542,0.003524,-0.001145,1.021298,0.024726
6957,57.975,-0.11669,0.38602,0.000708,-0.001156,1.021298,0.024725
6958,57.983333,-0.125049,0.38897,-0.000414,-0.001158,1.021298,0.02472
6959,57.991667,-0.132936,0.390458,-0.002589,-0.001166,1.021308,0.024769
6960,58,-0.140664,0.392012,-0.004706,-0.001179,1.021309,0.024774
6961,58.008333,-0.148108,0.393642,-0.006596,-0.001182,1.021313,0.024773
6962,58.016667,-0.155334,0.395534,-0.008341,-0.001191,1.021311,0.024775
6963,58.025,-0.162532,0.397235,-0.010364,-0.001193,1.021311,0.024725
6964,58.033333,-0.169607,0.399015,-0.012262,-0.001197,1.021323,0.024776
6965,58.041667,-0.176363,0.400889,-0.014005,-0.001204,1.021328,0.024778
6966,58.05,-0.182825,0.402012,-0.016351,-0.001212,1.021328,0.024776
6967,58.058333,-0.189289,0.403919,-0.018124,-0.001214,1.021322,0.024724
6968,58.066667,-0.195439,0.405914,-0.019705,-0.00122,1.02133,0.02473
6969,58.075,-0.201423,0.407739,-0.021232,-0.001227,1.021333,0.024773
6970,58.083333,-0.207107,0.409812,-0.022716,-0.00122,1.021335,0.024772
6971,58.091667,-0.212671,0.411728,-0.024142,-0.001231,1.02134,0.024776
6972,58.1,-0.218141,0.413422,-0.025688,-0.001267,1.021373,0.024742
6973,58.108333,-0.223086,0.415481,-0.026809,-0.001264,1.021378,0.024742
6974,58.116667,-0.227896,0.417283,-0.028043,-0.001269,1.021384,0.024735
6975,58.125,-0.232549,0.419013,-0.029254,-0.001265,1.021383,0.024739
6976,58.133333,-0.23691,0.420781,-0.030444,-0.001267,1.021389,0.024732
6977,58.141667,-0.241069,0.422428,-0.031503,-0.001269,1.021392,0.024734
6978,58.15,-0.244945,0.423961,-0.03251,-0.001267,1.0214,0.024693
6979,58.158333,-0.248672,0.425497,-0.033535,-0.001267,1.0214,0.024697
6980,58.166667,-0.252133,0.426803,-0.034351,-0.001269,1.0214,0.024691
6981,58.175,-0.255093,0.428467,-0.035045,-0.001275,1.021407,0.024734
6982,58.183333,-0.257943,0.429593,-0.0356,-0.001273,1.021402,0.024732
6983,58.191667,-0.260752,0.430798,-0.036476,-0.001275,1.021397,0.024684
6984,58.2,-0.263167,0.431938,-0.03712,-0.00128,1.021406,0.024731
6985,58.208333,-0.265209,0.432894,-0.037567,-0.001279,1.021412,0.024736
6986,58.216667,-0.267802,0.432436,-0.038125,-0.001273,1.021408,0.02469
6987,58.225,-0.268742,0.434369,-0.038367,-0.001281,1.021413,0.024736
6988,58.233333,-0.270275,0.434946,-0.038835,-0.001273,1.021414,0.02469
6989,58.241667,-0.271308,0.435503,-0.03904,-0.001276,1.021412,0.024688
6990,58.25,-0.272152,0.436065,-0.03931,-0.001277,1.021417,0.024732
6991,58.258333,-0.272748,0.436288,-0.039424,-0.001283,1.021418,0.024735
6992,58.266667,-0.273053,0.436469,-0.039499,-0.00128,1.021416,0.024725
6993,58.275,-0.273128,0.436527,-0.03948,-0.001279,1.021419,0.024733
6994,58.283333,-0.272986,0.436407,-0.039441,-0.001283,1.021414,0.024729
6995,58.291667,-0.272516,0.436272,-0.03921,-0.001277,1.02141,0.024687
6996,58.3,-0.271911,0.435881,-0.039057,-0.001279,1.021412,0.024729
6997,58.308333,-0.271006,0.435299,-0.0388,-0.001279,1.021409,0.024688
6998,58.316667,-0.269749,0.434729,-0.038327,-0.001283,1.021409,0.024687
6999,58.325,-0.268306,0.434156,-0.038068,-0.001287,1.021408,0.024729
7000,58.333333,-0.266517,0.433374,-0.037527,-0.001281,1.021404,0.024728
7001,58.341667,-0.264572,0.432532,-0.037021,-0.001288,1.021406,0.024729
7002,58.35,-0.262301,0.431443,-0.03629,-0.001288,1.021396,0.024687
7003,58.358333,-0.259988,0.43016,-0.035737,-0.001285,1.021402,0.024691
7004,58.366667,-0.257152,0.429166,-0.035044,-0.001281,1.021398,0.024689
7005,58.375,-0.254133,0.427722,-0.034078,-0.001287,1.021407,0.024736
7006,58.383333,-0.250914,0.426385,-0.03321,-0.001279,1.021402,0.02473
7007,58.391667,-0.24741,0.42494,-0.032225,-0.001284,1.021398,0.024733
7008,58.4,-0.243651,0.423496,-0.031247,-0.001278,1.021396,0.024736
7009,58.408333,-0.239692,0.421835,-0.030227,-0.001279,1.021389,0.024739
7010,58.416667,-0.235473,0.42016,-0.029061,-0.001284,1.021391,0.024735
7011,58.425,-0.231107,0.418406,-0.028067,-0.001235,1.021361,0.024766
7012,58.433333,-0.2265,0.416436,-0.026758,-0.001275,1.021385,0.024735
7013,58.441667,-0.221405,0.414774,-0.025301,-0.001272,1.021385,0.024733
7014,58.45,-0.216304,0.412885,-0.024016,-0.001273,1.021385,0.024738
7015,58.458333,-0.211008,0.410833,-0.022687,-0.001235,1.021341,0.024766
7016,58.466667,-0.205312,0.409062,-0.021058,-0.00123,1.021348,0.024766
7017,58.475,-0.199468,0.408004,-0.018698,-0.001226,1.021347,0.024766
7018,58.483333,-0.193411,0.405267,-0.017876,-0.001231,1.021333,0.024723
7019,58.491667,-0.187297,0.403191,-0.016259,-0.001257,1.021365,0.024694
7020,58.5,-0.180913,0.401381,-0.014662,-0.001216,1.021331,0.024766
7021,58.508333,-0.1743,0.400122,-0.012175,-0.001215,1.021328,0.024726
7022,58.516667,-0.167615,0.398268,-0.010463,-0.001212,1.02132,0.024727
7023,58.525,-0.160578,0.396536,-0.00851,-0.001201,1.021317,0.024721
7024,58.533333,-0.153256,0.394806,-0.006501,-0.001199,1.021312,0.024723
7025,58.541667,-0.145922,0.393256,-0.00458,-0.001205,1.021318,0.024774
7026,58.55,-0.138381,0.387616,-0.003535,-0.001197,1.021314,0.024775
7027,58.558333,-0.130766,0.38996,-0.000537,-0.001184,1.021313,0.024773
7028,58.566667,-0.122465,0.387064,0.000745,-0.00118,1.021301,0.024717
7029,58.575,-0.114932,0.38713,0.003699,-0.001174,1.021307,0.024773
7030,58.583333,-0.106543,0.384249,0.004861,-0.001157,1.021305,0.024723
7031,58.591667,-0.09877,0.384616,0.007891,-0.001156,1.021298,0.024727
7032,58.6,-0.090573,0.38342,0.010048,-0.001147,1.021291,0.024723
7033,58.608333,-0.082187,0.382325,0.012241,-0.001134,1.021291,0.024723
7034,58.616667,-0.073703,0.381401,0.014518,-0.001132,1.021287,0.02472
7035,58.625,-0.065115,0.380647,0.0168,-0.001123,1.021287,0.024723
7036,58.633333,-0.056559,0.379823,0.019032,-0.001113,1.021291,0.024723
7037,58.641667,-0.047965,0.37932,0.021244,-0.001107,1.021285,0.024726
7038,58.65,-0.039215,0.37903,0.023638,-0.001101,1.021278,0.024723
7039,58.658333,-0.030563,0.378715,0.025845,-0.001088,1.021276,0.024717
7040,58.666667,-0.021238,0.377857,0.027899,-0.001079,1.021287,0.024724
7041,58.675,-0.013018,0.378295,0.030498,-0.001076,1.021285,0.024721
7042,58.683333,-0.004237,0.378396,0.032758,-0.00106,1.021289,0.02472
7043,58.691667,0.005076,0.378101,0.034762,-0.001058,1.02129,0.024717
7044,58.7,0.013739,0.378248,0.036942,-0.001045,1.021287,0.024721
7045,58.708333,0.021982,0.379391,0.039628,-0.001042,1.021288,0.024721
7046,58.716667,0.031033,0.379338,0.041476,-0.001035,1.021281,0.024713
7047,58.725,0.039168,0.380743,0.044267,-0.001032,1.021287,0.024711
7048,58.733333,0.047729,0.381473,0.046501,-0.001013,1.021291,0.024716
7049,58.741667,0.056641,0.38169,0.048257,-0.001006,1.021295,0.02471
7050,58.75,0.064954,0.382847,0.050352,-0.001002,1.021288,0.024705
7051,58.758333,0.073211,0.383902,0.052504,-0.000992,1.021296,0.0247
7052,58.766667,0.081337,0.385134,0.054656,-0.000978,1.0213,0.0247
7053,58.775,0.089343,0.386353,0.056673,-0.000979,1.021296,0.024695
7054,58.783333,0.097177,0.387775,0.058735,-0.000971,1.021296,0.024694
7055,58.791667,0.105047,0.389219,0.060783,-0.000968,1.021297,0.02469
7056,58.8,0.112671,0.390679,0.062697,-0.000958,1.021296,0.024685
7057,58.808333,0.11952,0.392874,0.065073,-0.000948,1.021305,0.024685
7058,58.816667,0.12727,0.394006,0.066459,-0.000948,1.021306,0.024681
7059,58.825,0.134491,0.395753,0.068342,-0.000941,1.021302,0.024678
7060,58.833333,0.141463,0.397581,0.070205,-0.000928,1.021314,0.024683
7061,58.841667,0.148279,0.399378,0.071974,-0.000936,1.021316,0.024686
7062,58.85,0.154851,0.401271,0.073647,-0.000927,1.021314,0.024671
7063,58.858333,0.161215,0.40304,0.075143,-0.000918,1.021316,0.024674
7064,58.866667,0.167488,0.404993,0.076871,-0.000915,1.021319,0.024674
7065,58.875,0.173512,0.406908,0.078393,-0.000905,1.021329,0.024672
7066,58.883333,0.179251,0.408664,0.0799,-0.000904,1.021332,0.024678
7067,58.891667,0.18475,0.41057,0.081243,-0.000902,1.021329,0.024671
7068,58.9,0.19016,0.412538,0.082497,-0.000898,1.021333,0.024668
7069,58.908333,0.195322,0.414425,0.083908,-0.000894,1.021334,0.024659
7070,58.916667,0.200115,0.416033,0.085067,-0.000889,1.021341,0.024667
7071,58.925,0.204922,0.417922,0.086334,-0.000891,1.021345,0.024663
7072,58.933333,0.209268,0.419588,0.08742,-0.000883,1.021345,0.024665
7073,58.941667,0.213392,0.421281,0.088432,-0.000879,1.02134,0.024655
7074,58.95,0.217329,0.422763,0.089569,-0.00088,1.021349,0.024656
7075,58.958333,0.221362,0.424496,0.089982,-0.000875,1.021351,0.024659
7076,58.966667,0.224907,0.425839,0.091037,-0.000868,1.021354,0.024653
7077,58.975,0.228025,0.427304,0.091598,-0.000867,1.021362,0.024655
7078,58.983333,0.231133,0.428831,0.09276,-0.000865,1.021362,0.024654
7079,58.991667,0.233598,0.42973,0.092891,-0.000863,1.021358,0.024609
7080,59,0.236137,0.43083,0.093721,-0.000856,1.021359,0.024604
7081,59.008333,0.238418,0.432042,0.094356,-0.000855,1.021364,0.024602
7082,59.016667,0.240356,0.432637,0.094522,-0.000786,1.021376,0.024729
7083,59.025,0.242197,0.433748,0.095283,-0.00086,1.021369,0.024655
7084,59.033333,0.243464,0.434179,0.095687,-0.000847,1.021371,0.02465
7085,59.041667,0.244813,0.435053,0.096083,-0.000845,1.021361,0.024596
7086,59.05,0.245835,0.435308,0.096015,-0.000847,1.021369,0.024601
7087,59.058333,0.24654,0.435692,0.096188,-0.000849,1.021371,0.02465
7088,59.066667,0.246849,0.435649,0.096077,-0.000842,1.02137,0.024604
7089,59.075,0.247038,0.435831,0.096144,-0.000837,1.021373,0.024598
7090,59.083333,0.246915,0.435663,0.096039,-0.000837,1.021367,0.0246
7091,59.091667,0.246692,0.435687,0.096057,-0.000841,1.021359,0.0246
7092,59.1,0.246176,0.435386,0.095856,-0.000841,1.02137,0.024603
7093,59.108333,0.245301,0.434891,0.095644,-0.000836,1.021367,0.024601
7094,59.116667,0.24409,0.43453,0.09525,-0.000773,1.021386,0.024718
7095,59.125,0.242657,0.433895,0.095085,-0.000771,1.021384,0.024721
7096,59.133333,0.241073,0.432991,0.094236,-0.000837,1.021365,0.024594
7097,59.141667,0.239075,0.432019,0.09375,-0.000778,1.021376,0.024723
7098,59.15,0.237178,0.431235,0.093448,-0.000846,1.021356,0.024604
7099,59.158333,0.234814,0.430185,0.09268,-0.000842,1.021366,0.024604
7100,59.166667,0.232195,0.429106,0.092094,-0.000837,1.021354,0.024602
7101,59.175,0.229347,0.427955,0.091501,-0.000845,1.021352,0.024608
7102,59.183333,0.226197,0.426308,0.09039,-0.000856,1.02136,0.024657
7103,59.191667,0.222804,0.425173,0.089624,-0.00086,1.021353,0.024652
7104,59.2,0.219259,0.423418,0.088536,-0.000866,1.021344,0.024608
7105,59.208333,0.215395,0.421865,0.087317,-0.00086,1.021343,0.024607
7106,59.216667,0.211243,0.420256,0.086403,-0.000866,1.021348,0.024658
7107,59.225,0.206783,0.418621,0.085741,-0.000793,1.021355,0.02473
7108,59.233333,0.202402,0.416832,0.083873,-0.000878,1.02134,0.024659
7109,59.241667,0.197339,0.415011,0.083125,-0.000879,1.021333,0.024659
7110,59.25,0.192342,0.413179,0.081929,-0.000878,1.021332,0.024618
7111,59.258333,0.187171,0.411313,0.08056,-0.000878,1.021329,0.024613
7112,59.266667,0.181636,0.409278,0.07913,-0.000886,1.02133,0.024617
7113,59.275,0.176003,0.407501,0.077508,-0.000889,1.021325,0.024669
7114,59.283333,0.170109,0.405663,0.076005,-0.000896,1.021326,0.024668
7115,59.291667,0.163952,0.403717,0.074419,-0.000903,1.02132,0.024669
7116,59.3,0.157691,0.401877,0.072901,-0.000909,1.021318,0.024669
7117,59.308333,0.151344,0.400105,0.071218,-0.000903,1.02132,0.024672
7118,59.316667,0.144539,0.398276,0.069282,-0.000913,1.021308,0.024676
7119,59.325,0.137769,0.396506,0.067635,-0.000918,1.021313,0.02467
7120,59.333333,0.130629,0.394802,0.065817,-0.000926,1.02131,0.024675
7121,59.341667,0.123468,0.392888,0.063818,-0.000928,1.021309,0.024683
7122,59.35,0.115613,0.391968,0.062445,-0.000936,1.0213,0.024683
7123,59.358333,0.108445,0.389776,0.059976,-0.000948,1.021299,0.024682
7124,59.366667,0.100812,0.388124,0.057927,-0.00095,1.021306,0.024685
7125,59.375,0.093037,0.386832,0.055755,-0.000961,1.021305,0.024691
7126,59.383333,0.085167,0.385515,0.053969,-0.000974,1.021296,0.024693
7127,59.391667,0.076985,0.384252,0.05168,-0.000965,1.021295,0.024684
7128,59.4,0.068892,0.383038,0.049625,-0.000984,1.021293,0.024692
7129,59.408333,0.060749,0.382173,0.047447,-0.000989,1.021287,0.024698
7130,59.416667,0.052448,0.381146,0.045275,-0.000995,1.021289,0.024701
7131,59.425,0.04347,0.380877,0.043505,-0.001,1.021287,0.024699
7132,59.433333,0.035058,0.380255,0.041376,-0.001003,1.021287,0.024697
7133,59.441667,0.026965,0.37899,0.038628,-0.001022,1.021293,0.024704
7134,59.45,0.017883,0.37914,0.036886,-0.001027,1.021285,0.024705
7135,59.458333,0.00916,0.378634,0.034518,-0.001035,1.021283,0.024707
7136,59.466667,0.000579,0.378434,0.03238,-0.001046,1.021282,0.024707
7137,59.475,-0.007634,0.377591,0.029654,-0.00105,1.021285,0.024712
7138,59.483333,-0.016928,0.378164,0.02764,-0.001061,1.021287,0.024715
7139,59.491667,-0.025424,0.378522,0.025549,-0.00107,1.021279,0.024708
7140,59.5,-0.034125,0.378682,0.023239,-0.001075,1.021291,0.02471
7141,59.508333,-0.042753,0.379128,0.021064,-0.001082,1.021286,0.024716
7142,59.516667,-0.051479,0.37954,0.018722,-0.001094,1.021289,0.024721
7143,59.525,-0.05991,0.380275,0.016545,-0.001096,1.021287,0.02472
7144,59.533333,-0.068412,0.380816,0.014276,-0.001102,1.021286,0.024716
7145,59.541667,-0.076192,0.381246,0.012041,-0.001112,1.021288,0.024722
7146,59.55,-0.085087,0.382779,0.010068,-0.001122,1.021287,0.02472
7147,59.558333,-0.093356,0.383782,0.007884,-0.001117,1.021288,0.02472
7148,59.566667,-0.100967,0.383408,0.004776,-0.001142,1.021294,0.024769
7149,59.575,-0.109331,0.386305,0.003832,-0.001135,1.021285,0.024718
7150,59.583333,-0.116763,0.386074,0.000874,-0.001148,1.021296,0.024725
7151,59.591667,-0.125033,0.388961,-0.000218,-0.001147,1.021299,0.024717
7152,59.6,-0.132664,0.39049,-0.002273,-0.001157,1.021303,0.024726
7153,59.608333,-0.139662,0.390668,-0.004868,-0.001169,1.021299,0.024724
7154,59.616667,-0.14749,0.393485,-0.006036,-0.00118,1.02131,0.024779
7155,59.625,-0.154773,0.395109,-0.008001,-0.001184,1.021306,0.024726
7156,59.633333,-0.161715,0.396814,-0.009815,-0.00119,1.021317,0.024731
7157,59.641667,-0.167833,0.397386,-0.012116,-0.001195,1.021319,0.024736
7158,59.65,-0.175034,0.399757,-0.013943,-0.001196,1.021318,0.024723
7159,59.658333,-0.181394,0.401571,-0.01541,-0.001202,1.021328,0.02477
7160,59.666667,-0.187745,0.403344,-0.017219,-0.001208,1.021337,0.024775
7161,59.675,-0.193672,0.405946,-0.017835,-0.001208,1.021339,0.024775
7162,59.683333,-0.199537,0.404067,-0.019959,-0.001212,1.021345,0.024772
7163,59.691667,-0.205106,0.409047,-0.02154,-0.00122,1.021343,0.024769
7164,59.7,-0.210588,0.410656,-0.023014,-0.001251,1.021373,0.024693
7165,59.708333,-0.215649,0.412659,-0.024266,-0.001214,1.021345,0.024721
7166,59.716667,-0.220558,0.414488,-0.025479,-0.001225,1.021353,0.024725
7167,59.725,-0.225366,0.416038,-0.026572,-0.001248,1.02139,0.024732
7168,59.733333,-0.229713,0.418005,-0.027707,-0.001253,1.021397,0.024737
7169,59.741667,-0.234157,0.419319,-0.028892,-0.001254,1.021396,0.024692
7170,59.75,-0.237945,0.421212,-0.029814,-0.001222,1.021364,0.024764
7171,59.758333,-0.241943,0.422444,-0.030863,-0.001265,1.021399,0.024731
7172,59.766667,-0.245325,0.424154,-0.031639,-0.001264,1.021404,0.024737
7173,59.775,-0.248631,0.425492,-0.032502,-0.001267,1.0214,0.02473
7174,59.783333,-0.251658,0.426762,-0.033097,-0.001264,1.021404,0.024728
7175,59.791667,-0.254441,0.427916,-0.033832,-0.001262,1.021405,0.02473
7176,59.8,-0.257054,0.429029,-0.034563,-0.001269,1.021416,0.024735
7177,59.808333,-0.259278,0.429975,-0.03497,-0.00127,1.021413,0.024728
7178,59.816667,-0.261418,0.430847,-0.035591,-0.001276,1.021405,0.024735
7179,59.825,-0.263167,0.431815,-0.036022,-0.001275,1.021407,0.024723
7180,59.833333,-0.264677,0.432562,-0.036389,-0.00127,1.021411,0.024686
7181,59.841667,-0.265934,0.43303,-0.036652,-0.001268,1.021412,0.024692
7182,59.85,-0.266869,0.433563,-0.036726,-0.001275,1.021411,0.024733
7183,59.858333,-0.267786,0.433942,-0.037092,-0.00127,1.021413,0.02469
7184,59.866667,-0.268236,0.434153,-0.037156,-0.001266,1.021415,0.024728
7185,59.875,-0.26862,0.434187,-0.037337,-0.001271,1.021414,0.024683
7186,59.883333,-0.268593,0.434234,-0.037244,-0.001273,1.021417,0.024688
7187,59.891667,-0.26829,0.434188,-0.037065,-0.001274,1.021419,0.024725
7188,59.9,-0.267874,0.433899,-0.036915,-0.001274,1.021412,0.024728
7189,59.908333,-0.266972,0.43355,-0.03648,-0.001282,1.021413,0.024731
7190,59.916667,-0.266072,0.433067,-0.036396,-0.001274,1.021413,0.024688
7191,59.925,-0.264795,0.432586,-0.036023,-0.001265,1.021411,0.024685
7192,59.933333,-0.263344,0.431802,-0.035604,-0.001271,1.021406,0.024689
7193,59.941667,-0.261612,0.4309,-0.035203,-0.001266,1.021403,0.024724
7194,59.95,-0.259514,0.430003,-0.034466,-0.001276,1.021407,0.024686
7195,59.958333,-0.257302,0.42904,-0.033929,-0.001274,1.021403,0.024686
7196,59.966667,-0.254678,0.428002,-0.033219,-0.001275,1.021404,0.024731
7197,59.975,-0.251945,0.426896,-0.032449,-0.001276,1.021405,0.024731
7198,59.983333,-0.248836,0.425602,-0.031458,-0.001275,1.0214,0.024732
7199,59.991667,-0.245649,0.424213,-0.030749,-0.001274,1.021403,0.02473
7200,60,-0.242283,0.422536,-0.02987,-0.00128,1.02139,0.024732
7201,60.008333,-0.238371,0.421297,-0.02878,-0.001277,1.021398,0.02473
7202,60.016667,-0.234532,0.419478,-0.027795,-0.001267,1.021383,0.024686
7203,60.025,-0.230197,0.417957,-0.02652,-0.001276,1.021391,0.024734
7204,60.033333,-0.225794,0.416273,-0.025477,-0.00127,1.021396,0.024734
7205,60.041667,-0.221086,0.414621,-0.024205,-0.00127,1.021391,0.024737
7206,60.05,-0.216225,0.412672,-0.022908,-0.001268,1.021379,0.024737
7207,60.058333,-0.211082,0.410941,-0.021574,-0.001262,1.021379,0.024691
7208,60.066667,-0.205767,0.409932,-0.019456,-0.001227,1.021353,0.02477
7209,60.075,-0.200131,0.408075,-0.017918,-0.001259,1.021373,0.024732
7210,60.083333,-0.194453,0.405329,-0.017238,-0.001223,1.021346,0.024729
7211,60.091667,-0.188474,0.403415,-0.015703,-0.001226,1.021342,0.024773
7212,60.1,-0.18227,0.402485,-0.013231,-0.001223,1.021339,0.024772
7213,60.108333,-0.17593,0.400629,-0.011618,-0.001209,1.021334,0.024725
7214,60.116667,-0.169326,0.398818,-0.009934,-0.001201,1.02133,0.024724
7215,60.125,-0.162634,0.397082,-0.008132,-0.001195,1.021326,0.024727
7216,60.133333,-0.155692,0.395322,-0.00635,-0.001194,1.021325,0.024775
7217,60.141667,-0.148605,0.393612,-0.004543,-0.001192,1.021327,0.024777
7218,60.15,-0.141321,0.391992,-0.002568,-0.001187,1.021315,0.024722
7219,60.158333,-0.133209,0.389302,-0.001245,-0.001176,1.021315,0.024727
7220,60.166667,-0.125741,0.387702,0.000656,-0.001177,1.021309,0.024771
7221,60.175,-0.118066,0.386259,0.002566,-0.00117,1.0213,0.024723
7222,60.183333,-0.110768,0.386258,0.005391,-0.001151,1.021309,0.024731
7223,60.191667,-0.102719,0.385093,0.007545,-0.001148,1.021302,0.024729
7224,60.2,-0.094268,0.382417,0.008572,-0.00114,1.0213,0.02473
7225,60.208333,-0.086028,0.382345,0.011525,-0.001133,1.021292,0.024727
7226,60.216667,-0.077755,0.38031,0.012818,-0.00113,1.021298,0.024727
7227,60.225,-0.06949,0.380327,0.015748,-0.001117,1.021293,0.024724
7228,60.233333,-0.061546,0.380298,0.018262,-0.001114,1.021296,0.024726
7229,60.241667,-0.053249,0.379687,0.020295,-0.001111,1.021287,0.024724
7230,60.25,-0.044637,0.379289,0.022608,-0.001093,1.02129,0.024719
7231,60.258333,-0.036063,0.378809,0.024792,-0.001084,1.021287,0.024721
7232,60.266667,-0.02698,0.377844,0.0267,-0.00108,1.021289,0.024723
7233,60.275,-0.018424,0.37776,0.02885,-0.001078,1.021286,0.024722
7234,60.283333,-0.009735,0.377771,0.031126,-0.001065,1.021281,0.024716
7235,60.291667,-0.001706,0.378456,0.033667,-0.001054,1.021283,0.024717
7236,60.3,0.006879,0.378684,0.035968,-0.00105,1.021292,0.02472
7237,60.308333,0.01582,0.378414,0.037713,-0.00104,1.021292,0.024719
7238,60.316667,0.024376,0.378791,0.039783,-0.001037,1.021292,0.024719
7239,60.325,0.0328,0.379329,0.042025,-0.001023,1.02129,0.024711
7240,60.333333,0.041316,0.380186,0.04418,-0.001011,1.021295,0.024706
7241,60.341667,0.049591,0.380876,0.046299,-0.001008,1.021294,0.024707
7242,60.35,0.057863,0.381878,0.048534,-0.001003,1.021297,0.024704
7243,60.358333,0.066055,0.38287,0.05057,-0.000986,1.021294,0.0247
7244,60.366667,0.073984,0.383961,0.052511,-0.000977,1.021302,0.0247
7245,60.375,0.0821,0.385344,0.054721,-0.000973,1.021301,0.024699
7246,60.383333,0.089927,0.386469,0.056649,-0.000967,1.021302,0.024696
7247,60.391667,0.097645,0.387882,0.058666,-0.000957,1.021304,0.024688
7248,60.4,0.104746,0.389792,0.06101,-0.000956,1.021305,0.024686
7249,60.408333,0.112685,0.390661,0.062415,-0.000948,1.021308,0.024689
7250,60.416667,0.119918,0.39231,0.064255,-0.000936,1.021313,0.024683
7251,60.425,0.126969,0.393967,0.066007,-0.000938,1.021318,0.024682
7252,60.433333,0.134269,0.392755,0.065579,-0.000936,1.021314,0.024676
7253,60.441667,0.140784,0.397373,0.069496,-0.000933,1.021317,0.024677
7254,60.45,0.147388,0.398992,0.071084,-0.000921,1.02132,0.024676
7255,60.458333,0.153749,0.400764,0.072683,-0.000921,1.021321,0.024672
7256,60.466667,0.160129,0.402664,0.074309,-0.000917,1.021316,0.024668
7257,60.475,0.166113,0.404628,0.075779,-0.000899,1.021326,0.024668
7258,60.483333,0.171938,0.406223,0.077259,-0.0009,1.021334,0.024673
7259,60.491667,0.177666,0.408245,0.07883,-0.000901,1.021332,0.024669
