"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.983449442E1,-5.231171722E0,3.450624390E0,7.327861633E0,9.642070441E0
1.984452042E1,-5.230572968E0,3.416345673E0,7.337142334E0,9.636595299E0
1.985454642E1,-5.235961761E0,3.394191742E0,7.348368988E0,9.640246881E0
1.986457142E1,-5.251379700E0,3.373983765E0,7.373816071E0,9.660948123E0
1.987459704E1,-5.239254913E0,3.334016876E0,7.357799377E0,9.628222695E0
1.988462304E1,-5.194797363E0,3.281775513E0,7.297624512E0,9.539983945E0
1.989464804E1,-5.148842926E0,3.224893799E0,7.238198090E0,9.449975401E0
1.990467404E1,-5.126688995E0,3.186124420E0,7.218888245E0,9.409924355E0
1.991470004E1,-5.142705688E0,3.181035004E0,7.236850891E0,9.430716638E0
1.992472604E1,-5.162165222E0,3.178939362E0,7.277266846E0,9.471653393E0
1.993475104E1,-5.154980164E0,3.162024536E0,7.286098480E0,9.468867446E0
1.994477704E1,-5.156477051E0,3.158881073E0,7.286098480E0,9.468633284E0
1.995480304E1,-5.167554016E0,3.155138855E0,7.298073578E0,9.482636429E0
1.996482904E1,-5.153034210E0,3.161575470E0,7.298522644E0,9.477222895E0
1.997485404E1,-5.129832458E0,3.150199127E0,7.262447662E0,9.433031413E0
1.998488004E1,-5.096900940E0,3.138822784E0,7.228618011E0,9.385282416E0
1.999490604E1,-5.084327087E0,3.157084808E0,7.215894470E0,9.374790634E0
2.000493204E1,-5.094805298E0,3.180585938E0,7.248227234E0,9.413286672E0
2.001495704E1,-5.092559967E0,3.209475861E0,7.258106689E0,9.429475862E0
2.002498304E1,-5.081183624E0,3.225492554E0,7.258106689E0,9.428803845E0
2.003500904E1,-5.109175415E0,3.272794189E0,7.304659882E0,9.495941829E0
2.004503404E1,-5.117857361E0,3.316952362E0,7.315287781E0,9.524078551E0
2.005506004E1,-5.118007050E0,3.346590729E0,7.330406342E0,9.546126062E0
2.006508604E1,-5.159620514E0,3.419938202E0,7.411837006E0,9.656758719E0
2.007511204E1,-5.218298492E0,3.492986298E0,7.514523468E0,9.792836943E0
2.008513704E1,-5.232069855E0,3.538641357E0,7.523654480E0,9.823538790E0
2.009516304E1,-5.168302460E0,3.543281708E0,7.447612610E0,9.733094532E0
2.010518904E1,-5.189258881E0,3.598965912E0,7.478747864E0,9.788392768E0
2.011521504E1,-5.260959778E0,3.671265564E0,7.567064209E0,9.920501468E0
2.012524004E1,-5.304668884E0,3.751199341E0,7.631729736E0,1.002268962E1
2.013526604E1,-5.323829041E0,3.800895996E0,7.688761139E0,1.009490039E1
2.014529204E1,-5.292843475E0,3.824995880E0,7.662116547E0,1.006741355E1
2.015531804E1,-5.302573242E0,3.866309967E0,7.664062500E0,1.008977154E1
2.016534304E1,-5.340145111E0,3.925437012E0,7.721992035E0,1.017621573E1
2.017536904E1,-5.368286591E0,3.976780243E0,7.758665771E0,1.023866088E1
2.018539504E1,-5.400918732E0,4.035158844E0,7.811954956E0,1.031886962E1
2.019542104E1,-5.449717255E0,4.105811920E0,7.890541534E0,1.043157492E1
2.020544604E1,-5.466183014E0,4.142785034E0,7.910450134E0,1.046981594E1
2.021547204E1,-5.439538422E0,4.149071960E0,7.868387604E0,1.042664375E1
2.022549804E1,-5.371280365E0,4.126468964E0,7.761958923E0,1.030176709E1
2.023552304E1,-5.325325928E0,4.110302582E0,7.680977325E0,1.021034261E1
2.024554904E1,-5.302722931E0,4.108805695E0,7.652237091E0,1.017633958E1
2.025557504E1,-5.302273865E0,4.129163361E0,7.648644562E0,1.018164338E1
2.026560104E1,-5.339845734E0,4.159699860E0,7.683372345E0,1.023969072E1
2.027562604E1,-5.360203400E0,4.181853790E0,7.721542969E0,1.028794962E1
2.028565204E1,-5.361251221E0,4.192032623E0,7.716154175E0,1.028859502E1
2.029567804E1,-5.351671143E0,4.180656281E0,7.704777832E0,1.027043682E1
2.030570404E1,-5.345384216E0,4.174219666E0,7.680677948E0,1.024646554E1
2.031572904E1,-5.313650208E0,4.149670715E0,7.631729736E0,1.018321876E1
2.032575504E1,-5.287155304E0,4.118685150E0,7.593110046E0,1.012782794E1
2.033578104E1,-5.283263397E0,4.107907562E0,7.585326233E0,1.011557960E1
2.034580704E1,-5.321883087E0,4.125870209E0,7.631729736E0,1.017784571E1
2.035583204E1,-5.365741882E0,4.166735229E0,7.683072968E0,1.025585095E1
2.036585804E1,-5.393883362E0,4.165687408E0,7.702083435E0,1.028440657E1
2.037588404E1,-5.377866669E0,4.154161377E0,7.691006470E0,1.026304473E1
2.038590904E1,-5.369933167E0,4.137695618E0,7.684869232E0,1.024763008E1
2.039593504E1,-5.371130676E0,4.123475189E0,7.672894135E0,1.023354273E1
2.040596104E1,-5.399421844E0,4.126618652E0,7.710466003E0,1.027784140E1
2.041598704E1,-5.435945892E0,4.157604218E0,7.776778107E0,1.035922093E1
2.042601204E1,-5.447022858E0,4.154610443E0,7.768245850E0,1.035743644E1
2.043603804E1,-5.430257721E0,4.130660248E0,7.744595032E0,1.032127924E1
2.044606404E1,-5.361550598E0,4.072581024E0,7.652835846E0,1.019303868E1
2.045609004E1,-5.305866394E0,4.020489349E0,7.547155609E0,1.006360326E1
2.046611504E1,-5.325774994E0,4.021537170E0,7.567213898E0,1.008956722E1
2.047614104E1,-5.351820831E0,4.031865692E0,7.606881409E0,1.013718758E1
2.048616704E1,-5.379213867E0,4.034111023E0,7.644902344E0,1.018108665E1
2.049619204E1,-5.374573517E0,4.024980011E0,7.646698608E0,1.017636989E1
2.050621804E1,-5.360652466E0,3.997287598E0,7.605234833E0,1.012691956E1
2.051624404E1,-5.326673126E0,3.954326935E0,7.542814636E0,1.004510830E1
2.052627004E1,-5.272186432E0,3.900888062E0,7.455845490E0,9.929879627E0
2.053629504E1,-5.246889038E0,3.861370239E0,7.416028290E0,9.871043526E0
2.054632104E1,-5.273234253E0,3.864214325E0,7.435487823E0,9.900789413E0
2.055634704E1,-5.272934875E0,3.861370239E0,7.447762299E0,9.908742886E0
2.056637304E1,-5.282514954E0,3.859274597E0,7.458390198E0,9.921015522E0
2.057639804E1,-5.302423553E0,3.846251678E0,7.478598175E0,9.941769369E0
2.058642404E1,-5.287454681E0,3.811972961E0,7.468868408E0,9.913239136E0
2.059645004E1,-5.288652191E0,3.794459381E0,7.459138641E0,9.899823901E0
2.060647604E1,-5.301226044E0,3.783981171E0,7.459587708E0,9.902876341E0
2.061650104E1,-5.277874603E0,3.747606812E0,7.427853699E0,9.852589899E0
2.062652704E1,-5.260361023E0,3.713926849E0,7.394622803E0,9.805360632E0
2.063655304E1,-5.256768494E0,3.680246887E0,7.383845215E0,9.782586688E0
2.064657804E1,-5.255421295E0,3.657494202E0,7.388934631E0,9.777170951E0
2.065660404E1,-5.244344330E0,3.628304901E0,7.368576965E0,9.744930497E0
2.066663004E1,-5.236410828E0,3.599414978E0,7.358847198E0,9.722572634E0
2.067665604E1,-5.240153046E0,3.560645599E0,7.335046692E0,9.692281001E0
2.068668104E1,-5.217100983E0,3.525019684E0,7.314539337E0,9.651237856E0
2.069670704E1,-5.235961761E0,3.514691162E0,7.339836731E0,9.676856554E0
2.070673304E1,-5.277425537E0,3.511996765E0,7.401209106E0,9.744908302E0
2.071675904E1,-5.301076355E0,3.504662018E0,7.438331909E0,9.783294331E0
2.072678404E1,-5.311255188E0,3.467539215E0,7.455845490E0,9.788916786E0
2.073681004E1,-5.287604370E0,3.441194000E0,7.426805878E0,9.744640664E0
2.074683604E1,-5.243595886E0,3.383563843E0,7.366331635E0,9.654358800E0
2.075686204E1,-5.229674835E0,3.347788239E0,7.342531128E0,9.616129592E0
2.076688704E1,-5.220693512E0,3.321742401E0,7.348518677E0,9.606786147E0
2.077691304E1,-5.235961761E0,3.311563568E0,7.391629028E0,9.644580267E0
2.078693904E1,-5.275928650E0,3.312312012E0,7.440277863E0,9.703842984E0
2.079696404E1,-5.292843475E0,3.306474152E0,7.477700043E0,9.739761871E0
2.080699004E1,-5.286257172E0,3.282973022E0,7.460485840E0,9.715002610E0
2.081701604E1,-5.252128143E0,3.251089325E0,7.429949341E0,9.662224332E0
2.082704204E1,-5.216502228E0,3.217259674E0,7.381300507E0,9.594073820E0
2.083706704E1,-5.175188141E0,3.189267883E0,7.327262878E0,9.520650357E0
2.084709304E1,-5.192252655E0,3.208428040E0,7.360942841E0,9.562268435E0
2.085711904E1,-5.270988922E0,3.252286835E0,7.487429810E0,9.717113719E0
2.086714504E1,-5.286406860E0,3.267106018E0,7.529791718E0,9.763085708E0
2.087716996E1,-5.262606354E0,3.267854462E0,7.481292572E0,9.713065271E0
2.088719596E1,-5.231471100E0,3.266058197E0,7.467371521E0,9.684888407E0
2.089722196E1,-5.224884796E0,3.287463684E0,7.461383972E0,9.683960419E0
2.090724796E1,-5.246589661E0,3.319197693E0,7.491172028E0,9.729410811E0
2.091727296E1,-5.270988922E0,3.365900574E0,7.550299072E0,9.804061759E0
2.092729896E1,-5.291645966E0,3.412004700E0,7.588619385E0,9.860549542E0
2.093732496E1,-5.280119934E0,3.435954895E0,7.579039307E0,9.855317822E0
2.094735096E1,-5.270988922E0,3.472628632E0,7.566016388E0,9.853277516E0
2.095737596E1,-5.284460907E0,3.520828400E0,7.607929230E0,9.909709726E0
2.096740196E1,-5.298232269E0,3.577410736E0,7.645950165E0,9.966427980E0
2.097742796E1,-5.338947601E0,3.640579376E0,7.686815186E0,1.004217643E1
2.098745296E1,-5.342540131E0,3.679648132E0,7.696994019E0,1.006609469E1
2.099747896E1,-5.345982971E0,3.725153503E0,7.709268494E0,1.009401423E1
2.100750496E1,-5.359305267E0,3.782334595E0,7.742499390E0,1.014763543E1
2.101753096E1,-5.364095306E0,3.824097748E0,7.753127289E0,1.017389919E1
2.102755596E1,-5.345084839E0,3.863316193E0,7.739505615E0,1.016833768E1
2.103758196E1,-5.361550598E0,3.905678101E0,7.752678223E0,1.020316450E1
2.104760796E1,-5.342390442E0,3.930975494E0,7.726033630E0,1.018259788E1
2.105763396E1,-5.327421570E0,3.956721954E0,7.702083435E0,1.016657063E1
2.106765896E1,-5.332810364E0,3.989054718E0,7.714507599E0,1.019142048E1
2.107768496E1,-5.320984955E0,4.011358337E0,7.691006470E0,1.017622018E1
2.108771096E1,-5.300477600E0,4.034111023E0,7.657476196E0,1.014918993E1
2.109773596E1,-5.303171997E0,4.073928223E0,7.675289154E0,1.017991100E1
2.110776196E1,-5.294939117E0,4.086053009E0,7.652536469E0,1.016334216E1
2.111778796E1,-5.289101257E0,4.093537445E0,7.628436584E0,1.014518041E1
2.112781396E1,-5.282065887E0,4.115990753E0,7.621999969E0,1.014576185E1
2.113783896E1,-5.283562775E0,4.133953400E0,7.618257751E0,1.015103234E1
2.114786496E1,-5.282664642E0,4.132905579E0,7.616162109E0,1.014856539E1
2.115789096E1,-5.273383942E0,4.140839081E0,7.591613159E0,1.012855947E1
2.116791696E1,-5.259762268E0,4.142186279E0,7.565567322E0,1.010250539E1
2.117794196E1,-5.256768494E0,4.136049042E0,7.556286621E0,1.009148077E1
2.118796796E1,-5.282514954E0,4.151766357E0,7.565118256E0,1.011796137E1
2.119799396E1,-5.295088806E0,4.155508575E0,7.597001953E0,1.014990915E1
2.120801996E1,-5.282065887E0,4.136198730E0,7.574398956E0,1.011829430E1
2.121804496E1,-5.270240479E0,4.119882660E0,7.549850006E0,1.008707604E1
2.122807096E1,-5.291945343E0,4.121379547E0,7.571105804E0,1.011494429E1
2.123809696E1,-5.277126160E0,4.096082153E0,7.544311523E0,1.007683412E1
2.124812196E1,-5.232518921E0,4.044888611E0,7.457492065E0,9.967676060E0
2.125814796E1,-5.221891022E0,4.015998688E0,7.435038757E0,9.933589111E0
2.126817396E1,-5.218897247E0,3.999383240E0,7.422464905E0,9.915893305E0
2.127819996E1,-5.216352539E0,3.982767792E0,7.425308990E0,9.909994283E0
2.128822496E1,-5.248834991E0,3.987707520E0,7.459438019E0,9.954662003E0
2.129825096E1,-5.259013824E0,3.981869659E0,7.463778992E0,9.960949213E0
2.130827696E1,-5.214107208E0,3.929478607E0,7.401508484E0,9.869652676E0
2.131830296E1,-5.183720398E0,3.882925415E0,7.362290039E0,9.805681086E0
2.132832796E1,-5.195246429E0,3.882027283E0,7.367080078E0,9.815018602E0
2.133835396E1,-5.216951294E0,3.880380707E0,7.385491791E0,9.839686185E0
2.134837996E1,-5.232069855E0,3.866609344E0,7.396568756E0,9.850606690E0
2.135840596E1,-5.209915924E0,3.836222534E0,7.358697510E0,9.798482347E0
2.136843096E1,-5.170547791E0,3.800297241E0,7.307503967E0,9.725041790E0
2.137845696E1,-5.145998840E0,3.765868835E0,7.252867584E0,9.657492446E0
2.138848296E1,-5.143005066E0,3.746708679E0,7.261100464E0,9.654631375E0
2.139850796E1,-5.146447906E0,3.739972687E0,7.275919647E0,9.665005353E0
2.140853396E1,-5.171296234E0,3.736080780E0,7.284900970E0,9.683511062E0
2.141855996E1,-5.186414795E0,3.737727356E0,7.317233734E0,9.716553593E0
2.142858596E1,-5.186863861E0,3.718267822E0,7.295379181E0,9.692864886E0
2.143861096E1,-5.156776428E0,3.686533813E0,7.267237701E0,9.643423588E0
2.144863696E1,-5.119653625E0,3.644770660E0,7.198231201E0,9.555612949E0
2.145866296E1,-5.046455841E0,3.577410736E0,7.104076996E0,9.419792678E0
2.146868796E1,-5.067561951E0,3.560495911E0,7.105873260E0,9.426067581E0
2.147871396E1,-5.140610046E0,3.594175873E0,7.219786377E0,9.563957715E0
2.148873996E1,-5.255720673E0,3.658691711E0,7.391778717E0,9.779929316E0
2.149876596E1,-5.356012115E0,3.696113892E0,7.541018372E0,9.960676772E0
2.150879096E1,-5.362448730E0,3.679348755E0,7.540269928E0,9.957365828E0
2.151881696E1,-5.374423828E0,3.669618988E0,7.551646271E0,9.968846292E0
2.152884296E1,-5.389093323E0,3.664978638E0,7.586374054E0,1.000137323E1
2.153886896E1,-5.404660950E0,3.645070038E0,7.599247284E0,1.001226522E1
2.154889396E1,-5.450765076E0,3.654650116E0,7.661218414E0,1.008769423E1
2.155891996E1,-5.495372314E0,3.664230194E0,7.718399506E0,1.015871009E1
2.156894596E1,-5.492827606E0,3.653153229E0,7.732320557E0,1.016392960E1
2.157897196E1,-5.487738190E0,3.625011749E0,7.707472229E0,1.013218184E1
2.158899696E1,-5.479205933E0,3.610342255E0,7.698191528E0,1.011525688E1
2.159902296E1,-5.480702820E0,3.596870270E0,7.721842346E0,1.012928568E1
2.160904896E1,-5.476810913E0,3.585044861E0,7.723638611E0,1.012435666E1
2.161907396E1,-5.431904297E0,3.535497894E0,7.649243317E0,1.002577942E1
2.162909996E1,-5.400769043E0,3.507356415E0,7.610923004E0,9.969754473E0
2.163912596E1,-5.397775269E0,3.494183807E0,7.609575806E0,9.962476714E0
2.164915196E1,-5.380860443E0,3.471730499E0,7.598648529E0,9.937103765E0
2.165917696E1,-5.362299042E0,3.438200226E0,7.571854248E0,9.894869810E0
2.166920296E1,-5.325325928E0,3.409909058E0,7.519612885E0,9.825026919E0
2.167922896E1,-5.278772736E0,3.366499329E0,7.467072144E0,9.744533120E0
2.168925496E1,-5.262157288E0,3.351829834E0,7.456593933E0,9.722440827E0
2.169927996E1,-5.297783203E0,3.366499329E0,7.500003662E0,9.780075640E0
2.170930596E1,-5.336851959E0,3.380270691E0,7.563471680E0,9.854659945E0
2.171933196E1,-5.342240753E0,3.383713531E0,7.574249268E0,9.867031240E0
2.172935796E1,-5.334906006E0,3.371439056E0,7.581134949E0,9.864148748E0
2.173938296E1,-5.333558807E0,3.375181274E0,7.574548645E0,9.859639211E0
2.174940896E1,-5.361400909E0,3.389401703E0,7.622898102E0,9.916715136E0
2.175943496E1,-5.342390442E0,3.391497345E0,7.609126740E0,9.896575146E0
2.176945996E1,-5.324278107E0,3.379971313E0,7.580685883E0,9.860980777E0
2.177948596E1,-5.362149353E0,3.425027618E0,7.644153900E0,9.945679902E0
2.178951196E1,-5.384452972E0,3.452420654E0,7.681725769E0,9.996021858E0
2.179953796E1,-5.336253204E0,3.449426880E0,7.628586273E0,9.928215982E0
2.180956296E1,-5.315296783E0,3.442391510E0,7.593559113E0,9.887597241E0
2.181958896E1,-5.328170013E0,3.488645325E0,7.630532227E0,9.939067560E0
2.182961496E1,-5.309907990E0,3.511697388E0,7.603438568E0,9.916623390E0
2.183964096E1,-5.250631256E0,3.515140228E0,7.538623352E0,9.836472003E0
2.184966596E1,-5.262456665E0,3.557502136E0,7.548353119E0,9.865440001E0
2.185969196E1,-5.294490051E0,3.605851593E0,7.603288879E0,9.942021545E0
2.186971804E1,-5.306614838E0,3.651806030E0,7.631130981E0,9.986491294E0
2.187974304E1,-5.312602386E0,3.698658600E0,7.658074951E0,1.002745888E1
2.188976904E1,-5.261259155E0,3.706442413E0,7.594606934E0,9.954728411E0
2.189979504E1,-5.226082306E0,3.711232452E0,7.547155609E0,9.901754409E0
2.190982104E1,-5.245990906E0,3.750750275E0,7.559879150E0,9.936816441E0
2.191984604E1,-5.236859894E0,3.787573700E0,7.574848022E0,9.957345964E0
2.192987204E1,-5.242098999E0,3.817212067E0,7.548353119E0,9.951298643E0
2.193989804E1,-5.236111450E0,3.835923157E0,7.537874908E0,9.947398038E0
2.194992404E1,-5.234015808E0,3.864364014E0,7.549700317E0,9.966253338E0
2.195994904E1,-5.264701996E0,3.908971252E0,7.576644287E0,1.002011387E1
2.196997504E1,-5.281916199E0,3.952081604E0,7.613617401E0,1.007396435E1
2.198000104E1,-5.325625305E0,4.013603668E0,7.674091644E0,1.016675867E1
2.199002604E1,-5.347479858E0,4.044140167E0,7.690258026E0,1.020248396E1
2.200005204E1,-5.305716705E0,4.048181763E0,7.636968842E0,1.014207565E1
2.201007804E1,-5.274282074E0,4.052971802E0,7.598349152E0,1.009849205E1
2.202010404E1,-5.264851685E0,4.058061218E0,7.570357361E0,1.007456375E1
2.203012904E1,-5.241200867E0,4.055516510E0,7.530540161E0,1.003127289E1
2.204015504E1,-5.230123901E0,4.061054993E0,7.508236542E0,1.001099294E1
2.205018104E1,-5.222789154E0,4.076472931E0,7.499404907E0,1.000680929E1
2.206020704E1,-5.234165497E0,4.094734955E0,7.503446503E0,1.002322564E1
2.207023204E1,-5.248685303E0,4.101770325E0,7.507787476E0,1.003693628E1
2.208025804E1,-5.196743317E0,4.074377289E0,7.439828796E0,9.947750696E0
2.209028404E1,-5.132077789E0,4.029021606E0,7.334747314E0,9.816809854E0
2.210030904E1,-5.141059113E0,4.032614136E0,7.330406342E0,9.819741478E0
2.211033504E1,-5.181026001E0,4.060605927E0,7.394173737E0,9.899765460E0
2.212036104E1,-5.181175690E0,4.049079895E0,7.389533386E0,9.891654725E0
2.213038704E1,-5.144501953E0,4.000431061E0,7.330705719E0,9.808598032E0
2.214041204E1,-5.114564209E0,3.965703278E0,7.284900970E0,9.744503665E0
2.215043804E1,-5.111420746E0,3.938310242E0,7.273075562E0,9.722887314E0
2.216046404E1,-5.140909424E0,3.945794678E0,7.294031982E0,9.757107558E0
2.217049004E1,-5.161566467E0,3.931274872E0,7.314838715E0,9.777707090E0
2.218051504E1,-5.168452148E0,3.910917206E0,7.328759766E0,9.783603155E0
2.219054104E1,-5.194497986E0,3.911665649E0,7.357200623E0,9.818978484E0
2.220056704E1,-5.214705963E0,3.902085571E0,7.380851440E0,9.843596806E0
2.221059304E1,-5.238506470E0,3.893253937E0,7.424111481E0,9.885181209E0
2.222061804E1,-5.262905731E0,3.882626038E0,7.443720703E0,9.908680012E0
2.223064404E1,-5.253475342E0,3.854484558E0,7.412884827E0,9.869494203E0
2.224067004E1,-5.249733124E0,3.826193390E0,7.401059418E0,9.847595353E0
2.225069504E1,-5.272036743E0,3.821852417E0,7.424410858E0,9.875363482E0
2.226072104E1,-5.289101257E0,3.822451172E0,7.446115723E0,9.901028453E0
2.227074704E1,-5.312901764E0,3.822600861E0,7.486831055E0,9.944437728E0
2.228077304E1,-5.334157562E0,3.813020782E0,7.521708527E0,9.978399849E0
2.229079804E1,-5.347629547E0,3.802692261E0,7.513176270E0,9.975240742E0
2.230082404E1,-5.339246979E0,3.774850159E0,7.510481873E0,9.958131852E0
2.231085004E1,-5.315147095E0,3.750750275E0,7.469167786E0,9.904917146E0
2.232087604E1,-5.308261414E0,3.732338562E0,7.456743622E0,9.884888255E0
2.233090104E1,-5.303770752E0,3.701652374E0,7.447762299E0,9.864146073E0
2.234092704E1,-5.302872620E0,3.693269806E0,7.449558563E0,9.861877238E0
2.235095304E1,-5.345384216E0,3.713028717E0,7.523504791E0,9.948006786E0
2.236097804E1,-5.366789703E0,3.716920624E0,7.563022614E0,9.990857906E0
2.237100404E1,-5.409600677E0,3.727099457E0,7.621401215E0,1.006184905E1
2.238103004E1,-5.417683868E0,3.712429962E0,7.639064484E0,1.007416204E1
2.239105604E1,-5.408253479E0,3.680995331E0,7.607031097E0,1.003323749E1
2.240108104E1,-5.406606903E0,3.673361206E0,7.607180786E0,1.002966501E1
2.241110704E1,-5.387746124E0,3.641178131E0,7.589068451E0,9.993995519E0
2.242113304E1,-5.392236786E0,3.617677002E0,7.586673431E0,9.986061195E0
2.243115904E1,-5.415887604E0,3.623664551E0,7.614515533E0,1.002215696E1
2.244118404E1,-5.419929199E0,3.613934784E0,7.632029114E0,1.003414299E1
2.245121004E1,-5.441933441E0,3.602857819E0,7.661817169E0,1.006472386E1
2.246123604E1,-5.467081146E0,3.611839142E0,7.708220673E0,1.011686830E1
2.247126104E1,-5.477709045E0,3.606899414E0,7.720944214E0,1.013054783E1
2.248128704E1,-5.479355621E0,3.589984589E0,7.718100128E0,1.012326019E1
2.249131304E1,-5.473218384E0,3.574566650E0,7.718998260E0,1.011516586E1
2.250133904E1,-5.454956360E0,3.550915833E0,7.699688416E0,1.008219985E1
2.251136404E1,-5.444178772E0,3.531007233E0,7.687863007E0,1.006033460E1
2.252139004E1,-5.441634064E0,3.525169373E0,7.668852539E0,1.004238516E1
2.253141604E1,-5.426814880E0,3.512894897E0,7.654632111E0,1.001918874E1
2.254144204E1,-5.411846008E0,3.498075714E0,7.644303589E0,9.997999214E0
2.255146704E1,-5.385201416E0,3.479214935E0,7.619006195E0,9.957639593E0
2.256149304E1,-5.395979004E0,3.482508087E0,7.623197479E0,9.967827837E0
2.257151904E1,-5.400469666E0,3.482358398E0,7.654781799E0,9.994377270E0
2.258154404E1,-5.379812622E0,3.470682678E0,7.638765106E0,9.966882885E0
2.259157004E1,-5.341641998E0,3.449277191E0,7.579787750E0,9.893625964E0
2.260159604E1,-5.305567017E0,3.425027618E0,7.535629578E0,9.831864965E0
2.261162204E1,-5.255720673E0,3.407214661E0,7.466473389E0,9.745765049E0
2.262164704E1,-5.225483551E0,3.397484894E0,7.435038757E0,9.701978317E0
2.263167304E1,-5.234614563E0,3.396886139E0,7.430398407E0,9.703135862E0
2.264169904E1,-5.208568726E0,3.387306061E0,7.408543854E0,9.668999563E0
2.265172504E1,-5.190755768E0,3.387306061E0,7.388784943E0,9.644269320E0
2.266175004E1,-5.197491760E0,3.413800964E0,7.412136383E0,9.675108443E0
2.267177604E1,-5.221441956E0,3.433859253E0,7.443271637E0,9.718906221E0
2.268180204E1,-5.254523163E0,3.472928009E0,7.508236542E0,9.800247884E0
2.269182704E1,-5.270240479E0,3.498674469E0,7.540569305E0,9.842578076E0
2.270185304E1,-5.253175964E0,3.516038361E0,7.525600433E0,9.828176095E0
2.271187904E1,-5.231321411E0,3.517385559E0,7.496111755E0,9.794407400E0
2.272190504E1,-5.223986664E0,3.533701630E0,7.487130432E0,9.789494674E0
2.273193004E1,-5.243745575E0,3.562890930E0,7.506290588E0,9.825245943E0
2.274195604E1,-5.258265381E0,3.608995056E0,7.540868683E0,9.876178442E0
2.275198204E1,-5.255720673E0,3.634891205E0,7.544760590E0,9.887287101E0
2.276200804E1,-5.217550049E0,3.641178131E0,7.503296814E0,9.837706530E0
2.277203304E1,-5.196743317E0,3.654350739E0,7.478598175E0,9.812739224E0
2.278205904E1,-5.204826508E0,3.682192841E0,7.479795685E0,9.828331831E0
